cohort_dropped	taxon_id	taxon_name	n_cohorts	direction	effect_size	p_value	q_value
geng2024_PRJNA396840	STR_Treponema_SGB69443	Treponema_SGB69443	5	disease_enriched	5.15234064148772	5.8522066300449e-11	2.39208946003085e-09
geng2024_PRJNA396840	STR_Treponema_SGB69452	Treponema_SGB69452	3	disease_enriched	6.47002694124199	0.00833292396784834	0.0278047565049633
geng2024_PRJNA396840	STR_Treponema_denticola	Treponema_denticola	5	disease_enriched	5.59487346379357	4.65385109248476e-12	3.04361861448503e-10
geng2024_PRJNA396840	STR_Treponema_lecithinolyticum	Treponema_lecithinolyticum	4	disease_enriched	2.45330670676989	3.6067581438736e-05	0.000287660954401626
geng2024_PRJNA396840	STR_Treponema_maltophilum	Treponema_maltophilum	5	disease_enriched	3.88445626021157	8.20911047527245e-08	1.412831118639e-06
geng2024_PRJNA396840	STR_Treponema_socranskii	Treponema_socranskii	5	disease_enriched	1.7354362932536	0.00250696396524187	0.0105099643158217
geng2024_PRJNA396840	STR_Treponema_sp_Marseille_Q3903	Treponema_sp_Marseille_Q3903	2	disease_enriched	4.55446648906806	0.00435261430078954	0.015992189622002
geng2024_PRJNA396840	STR_Treponema_sp_Marseille_Q4130	Treponema_sp_Marseille_Q4130	2	disease_enriched	3.93447748270538	0.000196748212753943	0.00119141973278776
geng2024_PRJNA396840	STR_Treponema_sp_OMZ_804	Treponema_sp_OMZ_804	5	disease_enriched	2.85099212394498	0.0018426340470772	0.00782521212200319
geng2024_PRJNA396840	STR_Treponema_vincentii	Treponema_vincentii	2	disease_enriched	1.76605583797373	0.0175894860589398	0.0513550173327974
geng2024_PRJNA396840	STR_Trueperella_pyogenes	Trueperella_pyogenes	3	health_enriched	-0.729181431279422	0.354204956243407	0.514033648171424
geng2024_PRJNA396840	STR_Veillonella_atypica	Veillonella_atypica	4	health_enriched	-0.54255232526684	0.57563314844874	0.686978246506343
geng2024_PRJNA396840	STR_Veillonella_dispar	Veillonella_dispar	4	health_enriched	-1.78553947058275	0.958691674131781	0.979663054503414
geng2024_PRJNA396840	STR_Veillonella_parvula	Veillonella_parvula	5	disease_enriched	0.661855311529621	0.0677578860020783	0.140233093181516
geng2024_PRJNA396840	STR_Veillonella_rogosae	Veillonella_rogosae	4	health_enriched	-1.94957113299906	0.000157221582553834	0.000988681874905843
geng2024_PRJNA396840	STR_Veillonella_sp_3627	Veillonella_sp_3627	3	disease_enriched	-0.0629841432880679	0.880575876220597	0.931871558330535
geng2024_PRJNA396840	STR_Veillonella_tobetsuensis	Veillonella_tobetsuensis	2	health_enriched	-2.01447119461957	0.00910176406813609	0.0300634025280859
geng2024_PRJNA396840	STR_candidate_division_SR1_bacterium_MGEHA	candidate_division_SR1_bacterium_MGEHA	4	disease_enriched	0.743943076459953	0.754396744983141	0.845808187581792
geng2024_PRJNA678453	STR_Abiotrophia_defectiva	Abiotrophia_defectiva	3	health_enriched	0.104569119317025	0.706742851252594	0.780361898258073
geng2024_PRJNA678453	STR_Abiotrophia_sp_HMSC24B09	Abiotrophia_sp_HMSC24B09	4	health_enriched	-0.992940017344043	0.613730862479476	0.705073646332053
geng2024_PRJNA678453	STR_Actinobaculum_sp_oral_taxon_183	Actinobaculum_sp_oral_taxon_183	4	disease_enriched	0.457383967862693	0.019779758270611	0.0476512358337447
geng2024_PRJNA678453	STR_Actinomyces_SGB17154	Actinomyces_SGB17154	3	disease_enriched	-0.0486073551174849	0.462878941939972	0.5772372687722
geng2024_PRJNA678453	STR_Actinomyces_SGB17168	Actinomyces_SGB17168	4	health_enriched	-4.41589059519095	0.00385375082996266	0.0130371570630652
geng2024_PRJNA678453	STR_Actinomyces_bouchesdurhonensis	Actinomyces_bouchesdurhonensis	3	health_enriched	-5.76289233187599	0.0686725872484997	0.133157821615993
geng2024_PRJNA678453	STR_Actinomyces_dentalis	Actinomyces_dentalis	5	disease_enriched	1.57101029382148	0.0375473047899911	0.0806759656974132
geng2024_PRJNA678453	STR_Actinomyces_gerencseriae	Actinomyces_gerencseriae	5	disease_enriched	1.13988306272191	0.171191704817422	0.275682190319505
geng2024_PRJNA678453	STR_Actinomyces_graevenitzii	Actinomyces_graevenitzii	4	health_enriched	-3.49392541865345	0.073551520511074	0.140056188757614
geng2024_PRJNA678453	STR_Actinomyces_israelii	Actinomyces_israelii	4	disease_enriched	1.33702463493878	0.358852313870273	0.477489977125046
geng2024_PRJNA678453	STR_Actinomyces_johnsonii	Actinomyces_johnsonii	5	disease_enriched	1.36732295008282	0.782600662009647	0.828017608648446
geng2024_PRJNA678453	STR_Actinomyces_massiliensis	Actinomyces_massiliensis	5	health_enriched	-1.21495705259309	0.0627271847374133	0.124670279665609
geng2024_PRJNA678453	STR_Actinomyces_naeslundii	Actinomyces_naeslundii	5	health_enriched	0.417665214294668	0.895454839106206	0.922935460296994
geng2024_PRJNA678453	STR_Actinomyces_oris	Actinomyces_oris	5	health_enriched	0.0226404167404231	0.58436095881858	0.678535011274208
geng2024_PRJNA678453	STR_Actinomyces_sp_ICM47	Actinomyces_sp_ICM47	4	health_enriched	-3.59424763180247	0.00282714999156667	0.0102162920149796
geng2024_PRJNA678453	STR_Actinomyces_sp_ICM58	Actinomyces_sp_ICM58	3	health_enriched	-2.1256151090909	0.0232769304174387	0.0540296633047118
geng2024_PRJNA678453	STR_Actinomyces_sp_S6_Spd3	Actinomyces_sp_S6_Spd3	4	health_enriched	-3.09854209586243	0.000180637575688599	0.00121343512546728
geng2024_PRJNA678453	STR_Actinomyces_sp_oral_taxon_448	Actinomyces_sp_oral_taxon_448	5	disease_enriched	1.16638189537024	0.316082698089423	0.436897662584891
geng2024_PRJNA678453	STR_Actinomyces_sp_oral_taxon_897	Actinomyces_sp_oral_taxon_897	5	disease_enriched	2.38329225953228	0.00220150000126454	0.0086429259308904
geng2024_PRJNA678453	STR_Aggregatibacter_actinomycetemcomitans	Aggregatibacter_actinomycetemcomitans	2	health_enriched	1.39016183143887	0.990740170091	0.990740170091
geng2024_PRJNA678453	STR_Aggregatibacter_aphrophilus	Aggregatibacter_aphrophilus	4	disease_enriched	3.46779593893967	0.0425861533468657	0.0885123971523091
geng2024_PRJNA678453	STR_Aggregatibacter_segnis	Aggregatibacter_segnis	4	disease_enriched	2.245738046959	0.000191690167842824	0.00124403006885751
geng2024_PRJNA678453	STR_Aggregatibacter_sp_oral_taxon_458	Aggregatibacter_sp_oral_taxon_458	5	disease_enriched	-0.0928239062781618	0.775357597036545	0.827395019656447
geng2024_PRJNA678453	STR_Alloprevotella_SGB1466	Alloprevotella_SGB1466	3	health_enriched	-2.14879191595073	0.279908521246075	0.400950043947081
geng2024_PRJNA678453	STR_Alloprevotella_rava	Alloprevotella_rava	4	disease_enriched	0.608205500427348	0.485296232058288	0.595846338975041
geng2024_PRJNA678453	STR_Alloprevotella_sp_Lung230	Alloprevotella_sp_Lung230	3	health_enriched	-0.168928655454457	0.929624048663161	0.953614346693178
geng2024_PRJNA678453	STR_Alloprevotella_tannerae	Alloprevotella_tannerae	5	disease_enriched	1.30968161408763	0.00257175070199885	0.00967921211792292
geng2024_PRJNA678453	STR_Anaeroglobus_geminatus	Anaeroglobus_geminatus	5	disease_enriched	4.05596762005174	0.000425842375254603	0.00229521822594854
geng2024_PRJNA678453	STR_Anaerolineaceae_bacterium_oral_taxon_439	Anaerolineaceae_bacterium_oral_taxon_439	3	disease_enriched	4.47842345044483	0.00122622646338074	0.00549211289232501
geng2024_PRJNA678453	STR_Arachnia_SGB15898	Arachnia_SGB15898	4	disease_enriched	0.60233152204232	0.293126926173622	0.418001625664626
geng2024_PRJNA678453	STR_Arachnia_SGB15899	Arachnia_SGB15899	4	disease_enriched	-0.106555940466457	0.0223361728535935	0.0526194350518104
geng2024_PRJNA678453	STR_Bacteroidaceae_bacterium	Bacteroidaceae_bacterium	4	health_enriched	-3.07222962322302	0.0142918725143592	0.0376059914969142
geng2024_PRJNA678453	STR_Bacteroidaceae_unclassified_SGB1468	Bacteroidaceae_unclassified_SGB1468	4	health_enriched	-1.73118190684306	0.0197540125787669	0.0476512358337447
geng2024_PRJNA678453	STR_Bacteroides_heparinolyticus	Bacteroides_heparinolyticus	2	disease_enriched	7.08993863645707	0.00261764856019299	0.00967921211792292
geng2024_PRJNA678453	STR_Bacteroidetes_oral_taxon_274	Bacteroidetes_oral_taxon_274	5	disease_enriched	1.7454774492567	0.0126526573322425	0.0352942546636237
geng2024_PRJNA678453	STR_Bacteroidetes_unclassified_SGB1343	Bacteroidetes_unclassified_SGB1343	5	disease_enriched	4.3226945576903	4.53347054732441e-08	1.20136969504097e-06
geng2024_PRJNA678453	STR_Bergeyella_cardium	Bergeyella_cardium	2	disease_enriched	2.766983310144	0.0667790085256297	0.130347604764549
geng2024_PRJNA678453	STR_Bifidobacterium_dentium	Bifidobacterium_dentium	2	disease_enriched	4.50045009761247	0.314884761258323	0.436897662584891
geng2024_PRJNA678453	STR_Bulleidia_extructa	Bulleidia_extructa	3	disease_enriched	1.72453686107711	0.663721729593697	0.746035040489554
geng2024_PRJNA678453	STR_Campylobacter_SGB19314	Campylobacter_SGB19314	2	health_enriched	0.89022314668713	0.215359925962909	0.326116459315262
geng2024_PRJNA678453	STR_Campylobacter_SGB19317	Campylobacter_SGB19317	3	health_enriched	-0.612955333266275	0.545634913224727	0.647432471662177
geng2024_PRJNA678453	STR_Campylobacter_SGB19337	Campylobacter_SGB19337	4	disease_enriched	1.06314509798228	0.263297367219196	0.382322204455272
geng2024_PRJNA678453	STR_Campylobacter_concisus	Campylobacter_concisus	4	health_enriched	-0.980375793857024	0.0173700522387352	0.0431537235306077
geng2024_PRJNA678453	STR_Campylobacter_curvus	Campylobacter_curvus	3	disease_enriched	1.50012433724072	0.199406787197192	0.30792490452217
geng2024_PRJNA678453	STR_Campylobacter_gracilis	Campylobacter_gracilis	5	disease_enriched	1.98243745022219	0.00135546503757381	0.0058248362425469
geng2024_PRJNA678453	STR_Campylobacter_rectus	Campylobacter_rectus	4	disease_enriched	3.4365025181039	1.3323475359397e-05	0.000157051841935368
geng2024_PRJNA678453	STR_Campylobacter_showae	Campylobacter_showae	4	disease_enriched	0.250747257706808	0.488629164052998	0.59763105449559
geng2024_PRJNA678453	STR_Candidatus_Absconditabacteria_unclassified_SGB6894	Candidatus_Absconditabacteria_unclassified_SGB6894	3	disease_enriched	1.88112444519703	0.455452025176747	0.570211590575612
geng2024_PRJNA678453	STR_Candidatus_Gracilibacteria_bacterium_GN02_873	Candidatus_Gracilibacteria_bacterium_GN02_873	4	disease_enriched	0.634917107036684	0.381878456950684	0.493647761424054
geng2024_PRJNA678453	STR_Candidatus_Nanoperiomorbus_periodonticus	Candidatus_Nanoperiomorbus_periodonticus	5	disease_enriched	2.28308144449156	0.0216326649976571	0.0517232140545485
geng2024_PRJNA678453	STR_Candidatus_Nanosynbacter_lyticus	Candidatus_Nanosynbacter_lyticus	3	disease_enriched	3.65504428187702	0.0240485170387989	0.0554161479589714
geng2024_PRJNA678453	STR_Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1	Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1	5	disease_enriched	1.52667394620206	0.000216164081623519	0.00132262049888417
geng2024_PRJNA678453	STR_Candidatus_Saccharibacteria_bacterium_oral_taxon_488	Candidatus_Saccharibacteria_bacterium_oral_taxon_488	4	disease_enriched	2.02264966598765	0.20325064462594	0.309252176990664
geng2024_PRJNA678453	STR_Candidatus_Saccharibacteria_bacterium_oral_taxon_955	Candidatus_Saccharibacteria_bacterium_oral_taxon_955	3	disease_enriched	0.598381325045233	0.565978280618752	0.666596641617641
geng2024_PRJNA678453	STR_Candidatus_Saccharibacteria_unclassified_SGB19782	Candidatus_Saccharibacteria_unclassified_SGB19782	4	health_enriched	-2.81830770768576	0.47590214386636	0.588859462060321
geng2024_PRJNA678453	STR_Candidatus_Saccharibacteria_unclassified_SGB19850	Candidatus_Saccharibacteria_unclassified_SGB19850	4	health_enriched	-2.43046107730608	0.00133455331313124	0.0058163559877318
geng2024_PRJNA678453	STR_Capnocytophaga_SGB2480	Capnocytophaga_SGB2480	4	disease_enriched	0.100222564380092	0.329458997433749	0.451586039585915
geng2024_PRJNA678453	STR_Capnocytophaga_SGB2499	Capnocytophaga_SGB2499	3	health_enriched	-0.345851169851017	0.955179071212598	0.973547899505148
geng2024_PRJNA678453	STR_Capnocytophaga_gingivalis	Capnocytophaga_gingivalis	4	disease_enriched	0.254578725085556	0.973583846649251	0.982856073760196
geng2024_PRJNA678453	STR_Capnocytophaga_granulosa	Capnocytophaga_granulosa	5	disease_enriched	0.916558284531196	0.182123717924621	0.28813603134343
geng2024_PRJNA678453	STR_Capnocytophaga_haemolytica	Capnocytophaga_haemolytica	2	health_enriched	-1.42073319059736	0.982905265767082	0.989126185170671
geng2024_PRJNA678453	STR_Capnocytophaga_leadbetteri	Capnocytophaga_leadbetteri	5	disease_enriched	0.689982595806155	0.663924265592905	0.746035040489554
geng2024_PRJNA678453	STR_Capnocytophaga_ochracea	Capnocytophaga_ochracea	5	disease_enriched	1.27605544676274	0.0152519016597468	0.0391137478048344
geng2024_PRJNA678453	STR_Capnocytophaga_sp_oral_taxon_332	Capnocytophaga_sp_oral_taxon_332	3	disease_enriched	1.57957926926249	0.00716484960481586	0.0216992588031566
geng2024_PRJNA678453	STR_Capnocytophaga_sp_oral_taxon_338	Capnocytophaga_sp_oral_taxon_338	2	disease_enriched	2.14988002502658	0.115904299350659	0.2070649842332
geng2024_PRJNA678453	STR_Capnocytophaga_sp_oral_taxon_863	Capnocytophaga_sp_oral_taxon_863	2	disease_enriched	0.020448443194701	0.697311600758222	0.772630972268692
geng2024_PRJNA678453	STR_Capnocytophaga_sputigena	Capnocytophaga_sputigena	5	disease_enriched	0.650123515063634	0.199473365822538	0.30792490452217
geng2024_PRJNA678453	STR_Cardiobacterium_hominis	Cardiobacterium_hominis	4	health_enriched	0.0685183192506997	0.612505768072553	0.705073646332053
geng2024_PRJNA678453	STR_Cardiobacterium_valvarum	Cardiobacterium_valvarum	4	disease_enriched	1.36801308033849	0.894624884359635	0.922935460296994
geng2024_PRJNA678453	STR_Catonella_morbi	Catonella_morbi	4	disease_enriched	2.40067285894734	0.000253619843882003	0.00146638382462685
geng2024_PRJNA678453	STR_Centipeda_periodontii	Centipeda_periodontii	3	disease_enriched	0.374019602080375	0.0503570315990716	0.101351493977878
geng2024_PRJNA678453	STR_Corynebacterium_durum	Corynebacterium_durum	5	health_enriched	-1.02351008033438	0.00274100480214716	0.0100188451388827
geng2024_PRJNA678453	STR_Corynebacterium_matruchotii	Corynebacterium_matruchotii	5	disease_enriched	0.935203561212902	0.0150672699267562	0.0389544051764916
geng2024_PRJNA678453	STR_Desulfobulbus_oralis	Desulfobulbus_oralis	2	disease_enriched	5.81744024910415	0.000216277565855273	0.00132262049888417
geng2024_PRJNA678453	STR_Desulfomicrobium_orale	Desulfomicrobium_orale	2	disease_enriched	7.91594981292334	0.0223384394087874	0.0526194350518104
geng2024_PRJNA678453	STR_Desulfovibrio_sp_OH1186_COT_070	Desulfovibrio_sp_OH1186_COT_070	2	disease_enriched	8.18602800302386	0.0106975760339925	0.0303734748108001
geng2024_PRJNA678453	STR_Dialister_invisus	Dialister_invisus	5	disease_enriched	2.13838457139091	2.71125451314101e-06	3.91899515990382e-05
geng2024_PRJNA678453	STR_Dialister_pneumosintes	Dialister_pneumosintes	4	disease_enriched	3.81337619363328	0.0130753920349729	0.0358446091993222
geng2024_PRJNA678453	STR_Eggerthia_catenaformis	Eggerthia_catenaformis	2	disease_enriched	4.74702252599625	0.0384428843758964	0.0820458874599669
geng2024_PRJNA678453	STR_Eikenella_corrodens	Eikenella_corrodens	4	health_enriched	0.149473219508506	0.516144850991518	0.624083888271113
geng2024_PRJNA678453	STR_Eubacterium_brachy	Eubacterium_brachy	5	disease_enriched	2.25431733071797	3.50687914163425e-05	0.000359737924851514
geng2024_PRJNA678453	STR_Eubacterium_infirmum	Eubacterium_infirmum	3	disease_enriched	2.99565159160012	0.000451239199233749	0.00235236172715298
geng2024_PRJNA678453	STR_Eubacterium_nodatum	Eubacterium_nodatum	5	disease_enriched	5.00152837414988	1.66117153547364e-09	8.80420913801032e-08
geng2024_PRJNA678453	STR_Eubacterium_saphenum	Eubacterium_saphenum	4	disease_enriched	5.7429006475878	2.18647194649778e-07	4.63532052657528e-06
geng2024_PRJNA678453	STR_Eubacterium_sulci	Eubacterium_sulci	4	health_enriched	-1.29144058221459	0.0038454415314814	0.0130371570630652
geng2024_PRJNA678453	STR_Eubacterium_yurii	Eubacterium_yurii	4	disease_enriched	2.4916527445976	0.0446646075006632	0.0922295141896812
geng2024_PRJNA678453	STR_Filifactor_alocis	Filifactor_alocis	5	disease_enriched	5.64801788001984	4.44496268034345e-10	3.62972373781355e-08
geng2024_PRJNA678453	STR_Fretibacterium_fastidiosum	Fretibacterium_fastidiosum	5	disease_enriched	4.83553310014574	1.50797722524769e-07	3.42526255449118e-06
geng2024_PRJNA678453	STR_Fusobacterium_hwasookii	Fusobacterium_hwasookii	3	disease_enriched	2.8344556347242	0.360045234991402	0.477489977125046
geng2024_PRJNA678453	STR_Fusobacterium_nucleatum	Fusobacterium_nucleatum	5	disease_enriched	1.7243605968433	8.50722790725977e-09	3.00588719389845e-07
geng2024_PRJNA678453	STR_Fusobacterium_pseudoperiodonticum	Fusobacterium_pseudoperiodonticum	4	health_enriched	-0.65386633988197	0.0835226151432297	0.156236421267924
geng2024_PRJNA678453	STR_GGB10022_SGB15896	GGB10022_SGB15896	4	disease_enriched	-1.0018595023758	0.896814645382928	0.922935460296994
geng2024_PRJNA678453	STR_GGB1022_SGB1315	GGB1022_SGB1315	5	disease_enriched	3.57721530145515	9.77675406751056e-05	0.00075829458377277
geng2024_PRJNA678453	STR_GGB1025_SGB1319	GGB1025_SGB1319	5	disease_enriched	4.75815157454103	0.0013352012173095	0.0058163559877318
geng2024_PRJNA678453	STR_GGB1026_SGB1321	GGB1026_SGB1321	2	health_enriched	-1.4056019759303	0.0724413711524315	0.139054786794609
geng2024_PRJNA678453	STR_GGB10852_SGB17523	GGB10852_SGB17523	5	disease_enriched	5.15797013530912	8.15491786796922e-09	3.00588719389845e-07
geng2024_PRJNA678453	STR_GGB1138_SGB1455	GGB1138_SGB1455	2	disease_enriched	1.88265861163158	0.202785190614504	0.309252176990664
geng2024_PRJNA678453	STR_GGB1188_SGB1538	GGB1188_SGB1538	4	disease_enriched	6.83263318971327	3.90940411738404e-07	6.54310794383223e-06
geng2024_PRJNA678453	STR_GGB1201_SGB1566	GGB1201_SGB1566	4	disease_enriched	2.6868149192971	0.00351437343320095	0.012183034121275
geng2024_PRJNA678453	STR_GGB1202_SGB1567	GGB1202_SGB1567	2	disease_enriched	1.31620985934921	0.550847015557902	0.651187178243171
geng2024_PRJNA678453	STR_GGB1203_SGB1568	GGB1203_SGB1568	4	health_enriched	-0.110739145124145	0.782466255334057	0.828017608648446
geng2024_PRJNA678453	STR_GGB12441_SGB19290	GGB12441_SGB19290	3	disease_enriched	0.67232005637312	0.635355844947852	0.724169027574971
geng2024_PRJNA678453	STR_GGB12443_SGB19313	GGB12443_SGB19313	2	disease_enriched	0.895798777670963	0.313091294154626	0.436897662584891
geng2024_PRJNA678453	STR_GGB12761_SGB19791	GGB12761_SGB19791	2	disease_enriched	1.07139497739917	0.762220035584198	0.82002815562563
geng2024_PRJNA678453	STR_GGB12762_SGB19792	GGB12762_SGB19792	2	disease_enriched	5.0585876826735	0.0149400739741044	0.0389421600308624
geng2024_PRJNA678453	STR_GGB12763_SGB19797	GGB12763_SGB19797	3	health_enriched	-2.77663388620195	0.0142519747176009	0.0376059914969142
geng2024_PRJNA678453	STR_GGB12783_SGB19821	GGB12783_SGB19821	2	disease_enriched	3.17346802191669	0.23576451972708	0.347097765153756
geng2024_PRJNA678453	STR_GGB12785_SGB19823	GGB12785_SGB19823	3	health_enriched	-1.07189333787664	0.14352146342472	0.248042529179679
geng2024_PRJNA678453	STR_GGB12785_SGB19825	GGB12785_SGB19825	2	health_enriched	-0.0262354720186802	0.584649663802305	0.678535011274208
geng2024_PRJNA678453	STR_GGB12785_SGB19827	GGB12785_SGB19827	3	health_enriched	-3.69809904898012	0.352513150343829	0.474996533090413
geng2024_PRJNA678453	STR_GGB12788_SGB19831	GGB12788_SGB19831	3	disease_enriched	3.54805688624407	0.0035246513809978	0.012183034121275
geng2024_PRJNA678453	STR_GGB12790_SGB19844	GGB12790_SGB19844	4	disease_enriched	1.47258396583424	0.0725883478236009	0.139054786794609
geng2024_PRJNA678453	STR_GGB12790_SGB19845	GGB12790_SGB19845	5	disease_enriched	2.01602659488934	0.0162013498140236	0.0412162339268761
geng2024_PRJNA678453	STR_GGB12796_SGB19893	GGB12796_SGB19893	3	disease_enriched	1.6856227119466	0.0425621402845288	0.0885123971523091
geng2024_PRJNA678453	STR_GGB1472_SGB2037	GGB1472_SGB2037	3	disease_enriched	1.07768430557148	0.242614372193689	0.355536268929001
geng2024_PRJNA678453	STR_GGB1472_SGB2038	GGB1472_SGB2038	3	disease_enriched	1.58422565997814	0.970341091568809	0.982702124582425
geng2024_PRJNA678453	STR_GGB1474_SGB2040	GGB1474_SGB2040	2	disease_enriched	-0.215032741203721	0.349494611992085	0.47293313452546
geng2024_PRJNA678453	STR_GGB1611_SGB2208	GGB1611_SGB2208	4	disease_enriched	4.33010478555512	0.001840514993092	0.0077011022079376
geng2024_PRJNA678453	STR_GGB1832_SGB2476	GGB1832_SGB2476	2	health_enriched	0.329820209100003	0.175884778783889	0.279656798266384
geng2024_PRJNA678453	STR_GGB1833_SGB2477	GGB1833_SGB2477	3	disease_enriched	0.671447408727642	0.37739800599596	0.490687006709434
geng2024_PRJNA678453	STR_GGB1843_SGB2524	GGB1843_SGB2524	5	health_enriched	-0.951994574917564	0.0356715638257424	0.0776955979218225
geng2024_PRJNA678453	STR_GGB1844_SGB2532	GGB1844_SGB2532	2	disease_enriched	2.15087493957354	0.0320693584298157	0.0720326502477137
geng2024_PRJNA678453	STR_GGB2665_SGB3591	GGB2665_SGB3591	3	disease_enriched	8.59423309775741	3.75794344258262e-05	0.000362129095376143
geng2024_PRJNA678453	STR_GGB2672_SGB3600	GGB2672_SGB3600	2	health_enriched	-0.0909744576390187	0.763299280858558	0.82002815562563
geng2024_PRJNA678453	STR_GGB2674_SGB3609	GGB2674_SGB3609	2	disease_enriched	5.1845762316842	0.00468644521661863	0.0152070365192319
geng2024_PRJNA678453	STR_GGB2676_SGB3611	GGB2676_SGB3611	2	disease_enriched	4.60405178484035	0.0046276841512943	0.0151711707227999
geng2024_PRJNA678453	STR_GGB3008_SGB3999	GGB3008_SGB3999	3	health_enriched	-1.64742456555089	0.0749949136288826	0.141954657940385
geng2024_PRJNA678453	STR_GGB3385_SGB4471	GGB3385_SGB4471	3	health_enriched	-0.496247481756184	0.413540634011284	0.528085101367866
geng2024_PRJNA678453	STR_GGB3385_SGB4472	GGB3385_SGB4472	5	disease_enriched	1.89256351889665	0.00865582730390053	0.0257247951648633
geng2024_PRJNA678453	STR_GGB3386_SGB4474	GGB3386_SGB4474	3	disease_enriched	5.45385112579438	9.28898029228859e-05	0.000738473933236943
geng2024_PRJNA678453	STR_GGB3388_SGB4476	GGB3388_SGB4476	3	disease_enriched	2.99048005300918	0.0124829700348912	0.0351290661158885
geng2024_PRJNA678453	STR_GGB3394_SGB4498	GGB3394_SGB4498	4	health_enriched	-2.96620981042097	0.00310002189029501	0.0109534106790424
geng2024_PRJNA678453	STR_GGB3886_SGB5269	GGB3886_SGB5269	4	health_enriched	-4.00364808459001	0.0484181845613025	0.0986986069903473
geng2024_PRJNA678453	STR_GGB3887_SGB5270	GGB3887_SGB5270	3	disease_enriched	0.673658144768852	0.534658962626647	0.639178759831856
geng2024_PRJNA678453	STR_GGB4308_SGB5895	GGB4308_SGB5895	4	disease_enriched	1.99145295304427	0.156573402610908	0.260682419006643
geng2024_PRJNA678453	STR_GGB4333_SGB5935	GGB4333_SGB5935	5	disease_enriched	7.10153336927536	4.56120481740006e-10	3.62972373781355e-08
geng2024_PRJNA678453	STR_GGB4395_SGB6050	GGB4395_SGB6050	4	health_enriched	-0.820672344317852	0.317369056783364	0.436897662584891
geng2024_PRJNA678453	STR_GGB4400_SGB6074	GGB4400_SGB6074	3	disease_enriched	0.799297051999205	0.415980339036553	0.528085101367866
geng2024_PRJNA678453	STR_GGB4533_SGB6246	GGB4533_SGB6246	5	disease_enriched	0.994456694898062	0.106223402092413	0.193023096373642
geng2024_PRJNA678453	STR_GGB4538_SGB6253	GGB4538_SGB6253	4	health_enriched	-0.930809466186614	0.343967955562892	0.467443631918801
geng2024_PRJNA678453	STR_GGB4538_SGB6256	GGB4538_SGB6256	4	health_enriched	-1.12480075591241	0.186550031596452	0.292131607849271
geng2024_PRJNA678453	STR_GGB4721_SGB6537	GGB4721_SGB6537	3	disease_enriched	0.098017539361904	0.230195727661579	0.340475541378522
geng2024_PRJNA678453	STR_GGB4786_SGB6625	GGB4786_SGB6625	2	health_enriched	-1.99753746784752	0.0924927959336586	0.170015659577476
geng2024_PRJNA678453	STR_GGB49229_SGB69060	GGB49229_SGB69060	4	disease_enriched	4.95328095401939	1.08482289121506e-06	1.72486839703195e-05
geng2024_PRJNA678453	STR_GGB4936_SGB6889	GGB4936_SGB6889	4	health_enriched	-2.79863694475999	0.362228636480736	0.477961437348026
geng2024_PRJNA678453	STR_GGB6675_SGB9425	GGB6675_SGB9425	3	disease_enriched	1.91342319058213	0.631417659389727	0.722269121172422
geng2024_PRJNA678453	STR_GGB6814_SGB9728	GGB6814_SGB9728	3	health_enriched	-0.246946754764786	0.722759971739602	0.792543693148943
geng2024_PRJNA678453	STR_Gemella_haemolysans	Gemella_haemolysans	4	health_enriched	-0.771111219729697	0.0916387783598158	0.169425183246636
geng2024_PRJNA678453	STR_Gemella_morbillorum	Gemella_morbillorum	5	disease_enriched	0.376940338475521	0.066813394895036	0.130347604764549
geng2024_PRJNA678453	STR_Gemella_sanguinis	Gemella_sanguinis	4	health_enriched	-3.25688860756053	0.0012138548284132	0.00549211289232501
geng2024_PRJNA678453	STR_Granulicatella_adiacens	Granulicatella_adiacens	5	health_enriched	-0.589126812173853	0.743086467779166	0.807935132392855
geng2024_PRJNA678453	STR_Granulicatella_elegans	Granulicatella_elegans	4	disease_enriched	-0.84288565287135	0.79800070765101	0.832013852567282
geng2024_PRJNA678453	STR_Haemophilus_haemolyticus	Haemophilus_haemolyticus	3	health_enriched	-0.590667592319921	0.163315506105986	0.266159438246149
geng2024_PRJNA678453	STR_Haemophilus_influenzae	Haemophilus_influenzae	3	health_enriched	0.652956083528643	0.369468999064026	0.485500585546943
geng2024_PRJNA678453	STR_Haemophilus_parahaemolyticus	Haemophilus_parahaemolyticus	4	health_enriched	-0.727711559040669	0.0570355748191293	0.114071149638259
geng2024_PRJNA678453	STR_Haemophilus_parainfluenzae	Haemophilus_parainfluenzae	5	health_enriched	-1.2592239804913	0.000152721094850399	0.00107943955181698
geng2024_PRJNA678453	STR_Haemophilus_paraphrohaemolyticus	Haemophilus_paraphrohaemolyticus	3	health_enriched	0.0997550786291741	0.79366173983741	0.830211951540449
geng2024_PRJNA678453	STR_Haemophilus_sputorum	Haemophilus_sputorum	4	disease_enriched	1.5257749815372	0.542818616495457	0.646503071331668
geng2024_PRJNA678453	STR_Isoptericola_variabilis	Isoptericola_variabilis	5	health_enriched	-1.25968668554453	0.0025903724805268	0.00967921211792292
geng2024_PRJNA678453	STR_Johnsonella_ignava	Johnsonella_ignava	3	health_enriched	0.124955712609193	0.410892608369833	0.528085101367866
