taxon_id,effect_size,se,p_value,tau2,I2,n_cohorts,taxon_name,q_value,direction
STR_GGB4733_SGB6557,0.028461037576297372,0.12011486237276585,0.81269673642381135,0.010321225199984421,35.65520821575619,2,GGB4733_SGB6557,0.8988723189839765,disease_enriched
STR_GGB4786_SGB6625,-0.1761887321475204,0.11846728472408997,0.13695266605143225,0,0,2,GGB4786_SGB6625,0.2656672657843743,health_enriched
STR_GGB49229_SGB69060,0.3855868896128428,0.09968048687109957,1.096289578624244e-4,0.032004278108742325,65.30471010374656,5,GGB49229_SGB69060,8.191111043882746e-4,disease_enriched
STR_GGB4936_SGB6889,-0.22208840984594516,0.07083884729177464,0.0017178280956001084,0,0,5,GGB4936_SGB6889,0.008563501252693078,health_enriched
STR_GGB6675_SGB9425,0.0014412655170375653,0.07501432562102438,0.9846710245344137,0,0,4,GGB6675_SGB9425,0.9876279945780606,disease_enriched
STR_GGB6814_SGB9728,-0.08037430365095241,0.07831133786350822,0.3047298739629192,0,0,4,GGB6814_SGB9728,0.46903123457887097,health_enriched
STR_Gemella_haemolysans,-0.323540520458287,0.1584543191945927,0.04116605658393063,0.10364045203023485,84.76315956650154,5,Gemella_haemolysans,0.10912272142089548,health_enriched
STR_Gemella_morbillorum,0.10023026239103028,0.10900639675561827,0.35783947460336285,0.04458217222905153,63.9376622327483,6,Gemella_morbillorum,0.51295443998937,disease_enriched
STR_Gemella_sanguinis,-0.21591594346479367,0.14700424763041087,0.14189423374704974,0.08356890274285812,79.11232279281242,5,Gemella_sanguinis,0.27081528040865493,health_enriched
STR_Granulicatella_adiacens,-0.11578080208226468,0.06634284060310146,0.08095195848548854,0,0,6,Granulicatella_adiacens,0.17671865447158935,health_enriched
STR_Granulicatella_elegans,-0.1281190495219165,0.08586193788822345,0.1356593415945625,0.009864505107890886,26.80785988059318,5,Granulicatella_elegans,0.2649720473250519,health_enriched
STR_Haemophilus_haemolyticus,-0.2808271445442688,0.21393121470889462,0.1892846264659611,0.16442719692591184,91.57977050209276,4,Haemophilus_haemolyticus,0.3380805627787754,health_enriched
STR_Haemophilus_influenzae,-0.10296541555377586,0.1025306390706972,0.31526272726587035,0,0,3,Haemophilus_influenzae,0.47431419327387697,health_enriched
STR_Haemophilus_parahaemolyticus,-0.1767187044757652,0.07209778587143201,0.014242136002958294,0,0,5,Haemophilus_parahaemolyticus,0.04618323713580651,health_enriched
STR_Haemophilus_parainfluenzae,-0.3122023162404552,0.10788483420661908,0.0038055228137375166,0.04770295320266012,70.16059742024694,6,Haemophilus_parainfluenzae,0.016295443843440133,health_enriched
STR_Haemophilus_paraphrohaemolyticus,-0.05961441084511808,0.1471941892322324,0.6854736946511903,0.026233310255771473,40.308576743880884,3,Haemophilus_paraphrohaemolyticus,0.8033270667140266,health_enriched
STR_Haemophilus_sputorum,-0.1385939377096821,0.07254784499437376,0.05608432960414327,0,0,5,Haemophilus_sputorum,0.13954378258525085,health_enriched
STR_Isoptericola_variabilis,-0.1538066255652188,0.11874391899759774,0.19522364968584358,0.058252396873186355,70.74165572220052,6,Isoptericola_variabilis,0.34138585861294113,health_enriched
STR_Johnsonella_ignava,0.09819040653090512,0.15433537625248558,0.5246366138252061,0.07122052074527857,75.74530254493085,4,Johnsonella_ignava,0.6818234592125246,disease_enriched
STR_Kingella_denitrificans,0.04064256823970133,0.10704375921272459,0.7041816243846875,0.03308781292779289,58.37439015964312,5,Kingella_denitrificans,0.8110229742913297,disease_enriched
STR_Kingella_oralis,-0.17775976725093706,0.0766873886636373,0.02045045475877129,0,0,4,Kingella_oralis,0.06324492490212602,health_enriched
STR_Kytococcus_sedentarius,0.04364155668187158,0.06674114057402139,0.5131808208537683,0,0,6,Kytococcus_sedentarius,0.674429360444489,disease_enriched
STR_Lachnoanaerobaculum_orale,-0.052794488615088564,0.07452564774270394,0.4786925627241142,0,0,5,Lachnoanaerobaculum_orale,0.636985322509379,health_enriched
STR_Lachnoanaerobaculum_saburreum,0.21499375011053032,0.12304030626839554,0.08057767210341753,0.050574847534595485,67.72792156469282,5,Lachnoanaerobaculum_saburreum,0.17671865447158935,disease_enriched
STR_Lachnoanaerobaculum_sp_ICM7,-0.23871566299993438,0.1036215423919447,0.021238017652050863,0.028341125536543076,54.45465232779819,5,Lachnoanaerobaculum_sp_ICM7,0.06507796234665127,health_enriched
STR_Lachnospiraceae_bacterium_oral_taxon_096,-0.012077060943031136,0.14785604706136712,0.93490022006197,0.08135250077990094,76.22262388292425,5,Lachnospiraceae_bacterium_oral_taxon_096,0.9677960691892297,health_enriched
STR_Lachnospiraceae_bacterium_oral_taxon_500,0.40690330493149035,0.15277930668472697,0.007736909620614531,0.12031892956688721,90.72677156483437,6,Lachnospiraceae_bacterium_oral_taxon_500,0.028088345796578842,disease_enriched
STR_Lancefieldella_parvula,-0.10948945527111814,0.09377697512356037,0.24298769188364086,0.016321359170254693,37.562610549371,5,Lancefieldella_parvula,0.38680436501376186,health_enriched
STR_Lancefieldella_rimae,0.13655627344612234,0.0732895084096838,0.062427874662983975,0,0,5,Lancefieldella_rimae,0.1468373953340609,disease_enriched
STR_Lautropia_dentalis,-0.1547409891289448,0.11510410297484698,0.17883302060571477,0.027831490640744166,53.18501593246659,4,Lautropia_dentalis,0.32286610206653366,health_enriched
STR_Lautropia_mirabilis,-0.2824515860880869,0.10071579212953487,0.005040377295466433,0.03708743105861288,64.58306684638531,6,Lautropia_mirabilis,0.019805717843362217,health_enriched
STR_Leptotrichia_buccalis,0.3504631594275848,0.1782149948730469,0.049238698885305035,0.1390906888122006,89.98238723346867,5,Leptotrichia_buccalis,0.12748624362551847,disease_enriched
STR_Leptotrichia_hofstadii,0.10006447041435304,0.1666274131602844,0.5481542331629419,0.14182124883397193,86.43893054666995,6,Leptotrichia_hofstadii,0.6956392667627607,disease_enriched
STR_Leptotrichia_hongkongensis,-0.12959977772669537,0.07466373125275035,0.08260282161139364,0,0,4,Leptotrichia_hongkongensis,0.1782444296317123,health_enriched
STR_Leptotrichia_massiliensis,0.1928580825930598,0.1710028935912303,0.2594018757287386,0.0960572460651641,82.31953896034307,4,Leptotrichia_massiliensis,0.408680313648107,disease_enriched
STR_Leptotrichia_sp_oral_taxon_212,0.14165099608318973,0.15001543355192878,0.3450455779966369,0.11116235170526509,83.24216293273489,6,Leptotrichia_sp_oral_taxon_212,0.5036723893435199,disease_enriched
STR_Leptotrichia_sp_oral_taxon_215,-0.22830638815877494,0.17777742678056302,0.1990629012734193,0.1006405086892881,82.58877283304902,4,Leptotrichia_sp_oral_taxon_215,0.346286505340219,health_enriched
STR_Leptotrichia_sp_oral_taxon_498,0.24494009742291903,0.18119480053548262,0.176437598115026,0.14143081527229062,87.71805418717209,5,Leptotrichia_sp_oral_taxon_498,0.32027259657836243,disease_enriched
STR_Leptotrichia_trevisanii,0.2768656570914774,0.19564732001146212,0.1570314847678949,0.09767630603999836,85.18528945989485,3,Leptotrichia_trevisanii,0.29300846878478715,disease_enriched
STR_Leptotrichia_wadei,0.07507086417305374,0.16028270126929167,0.6395233394504085,0.10204610847053458,80.95232364838533,5,Leptotrichia_wadei,0.7737600263244496,disease_enriched
STR_Megasphaera_micronuciformis,-0.05608944956069794,0.07358584424575942,0.4459218397717625,0,0,5,Megasphaera_micronuciformis,0.5957515779350747,health_enriched
STR_Mitsuokella_sp_oral_taxon_131,0.14423427229118363,0.11400985752293653,0.20583422054021203,0,0,2,Mitsuokella_sp_oral_taxon_131,0.34988546928946124,disease_enriched
STR_Mogibacterium_diversum,-0.10673208612914699,0.07388738205783141,0.14859167383515992,0,0,5,Mogibacterium_diversum,0.27881808461204166,health_enriched
STR_Mogibacterium_timidum,0.43438438876158963,0.07747195558448247,2.0587695497949283e-8,0.011921786105199915,40.576091642822114,5,Mogibacterium_timidum,3.274423950626219e-7,disease_enriched
STR_Mycoplasma_salivarium,0.12960976403423907,0.08780386399546895,0.13990946659999914,0.0016675986290865129,6.955732735291034,3,Mycoplasma_salivarium,0.2685618496804581,disease_enriched
STR_Neisseria_bacilliformis,-0.11113063391689643,0.08722805940142091,0.202654940094122,0.006154649634888949,19.97104511117464,4,Neisseria_bacilliformis,0.34890077315173584,health_enriched
STR_Neisseria_elongata,0.019027819497831503,0.16636199330709744,0.9089397376334549,0.14058161443814754,86.43929468303782,6,Neisseria_elongata,0.9649403622881506,disease_enriched
STR_Neisseria_sicca,-0.0038248448589115126,0.10102358598152333,0.9697985802871955,0.033191218604945893,55.91252559528086,6,Neisseria_sicca,0.9870478036107846,health_enriched
STR_Neisseria_sp_KEM232,0.1438413913979379,0.11383357413830285,0.20636957320366428,0,0,2,Neisseria_sp_KEM232,0.34988546928946124,disease_enriched
STR_Neisseria_sp_oral_taxon_014,-0.04312676499907534,0.14119055377643058,0.7600228504202059,0.09154451566550928,79.12269208525852,6,Neisseria_sp_oral_taxon_014,0.8489887359208989,health_enriched
STR_Neisseria_subflava,-0.1657113278092509,0.09206466233024255,0.07186932459470281,0.02480044275091163,50.23164938170846,6,Neisseria_subflava,0.16300503075765946,health_enriched
STR_Olsenella_sp_oral_taxon_807,0.2870867942113991,0.11046270122054909,0.00935099920378228,0.05107822881601077,70.7472351991841,6,Olsenella_sp_oral_taxon_807,0.03287614456908717,disease_enriched
STR_Olsenella_uli,0.16234762802020206,0.08523566840739939,0.056820222849084175,0,0,3,Olsenella_uli,0.13954378258525085,disease_enriched
STR_Oribacterium_SGB5283,-0.16064730641856467,0.15756098159798232,0.30792383736228235,0.04425811369745076,59.86630269484506,3,Oribacterium_SGB5283,0.4706531189018619,health_enriched
STR_Oribacterium_asaccharolyticum,-0.1430850624538601,0.1459352460081165,0.3268544017404794,0.060644937254829244,72.32405587990743,4,Oribacterium_asaccharolyticum,0.4873632597380363,health_enriched
STR_Oribacterium_parvum,-0.3530017691457306,0.0990289039632028,3.643646731014346e-4,0.027223950313293815,56.58415745325498,5,Oribacterium_parvum,0.002212687287561439,health_enriched
STR_Oribacterium_sinus,-0.3392125982191056,0.13683491047989743,0.013175439668067127,0.07135162627538674,78.8973815950272,5,Oribacterium_sinus,0.0440059684913442,health_enriched
STR_Oribacterium_sp_oral_taxon_078,0.3037125464232311,0.11875638312052572,0.010544518021645428,0.036511566128550145,64.80163320853048,4,Oribacterium_sp_oral_taxon_078,0.03593743897173034,disease_enriched
STR_Ottowia_sp_Marseille_P4747,0.1850098110437022,0.1585311717512831,0.2432003492601497,0.10486986115621194,84.34996490839181,5,Ottowia_sp_Marseille_P4747,0.38680436501376186,disease_enriched
STR_Parvimonas_SGB6649,-0.14955512754989062,0.12033764383328888,0.2139430624034376,0.0324740870711929,57.02513776611953,4,Parvimonas_SGB6649,0.3572849142137408,health_enriched
STR_Parvimonas_micra,0.4939760865790701,0.15862892759020075,0.0018454738353170083,0.13648356396261557,95.51042030594515,6,Parvimonas_micra,0.009064533249939423,disease_enriched
STR_Pauljensenia_hongkongensis,0.09624382576290594,0.0802350505276238,0.2303244665588696,0.012009580935561192,31.391501935267147,6,Pauljensenia_hongkongensis,0.377099861915012,disease_enriched
STR_Peptidiphaga_gingivicola,0.17942701209946912,0.10522374620049693,0.08815805125259495,0.0411530965436389,62.95205937729645,6,Peptidiphaga_gingivicola,0.18635942479978934,disease_enriched
STR_Peptoanaerobacter_stomatis,0.2854474122386892,0.07925934714717583,3.1646516139922893e-4,0,0,3,Peptoanaerobacter_stomatis,0.0020326800751412012,disease_enriched
STR_Peptostreptococcaceae_bacterium_oral_taxon_113,0.2946560713977834,0.07620529855654189,1.1035928053135435e-4,0,0,4,Peptostreptococcaceae_bacterium_oral_taxon_113,8.191111043882746e-4,disease_enriched
STR_Peptostreptococcus_SGB749,-0.3475233033583826,0.10327959759808904,7.657735620973699e-4,0.03072398115480185,59.72028999622183,5,Peptostreptococcus_SGB749,0.004409799478284854,health_enriched
STR_Peptostreptococcus_stomatis,0.42094516039336066,0.10033978205973433,2.7263443211647565e-5,0.041713479580320074,71.34119473753275,6,Peptostreptococcus_stomatis,2.2764975081725715e-4,disease_enriched
STR_Phocaeicola_abscessus,0.4632394964598936,0.06993356450227546,3.496214757236477e-11,0.003900539620820505,19.821485027219342,4,Phocaeicola_abscessus,8.982582530130641e-10,disease_enriched
STR_Porphyromonas_catoniae,-0.10740516277807968,0.0820483401476945,0.1905183098320349,0.009719738874753024,28.943943715473623,5,Porphyromonas_catoniae,0.3384740185313812,health_enriched
STR_Porphyromonas_endodontalis,0.5622855019566716,0.058124798478454115,3.897781340571966e-22,0.00737520514570492,36.53642155784074,6,Porphyromonas_endodontalis,2.6037179355020732e-20,disease_enriched
STR_Porphyromonas_gingivalis,0.5561594039648436,0.05404950015090868,7.832601609013279e-25,0.003952320807538245,22.63015332799499,6,Porphyromonas_gingivalis,6.540222343526088e-23,disease_enriched
STR_Porphyromonas_pasteri,-0.35160397549329864,0.08458630118824322,3.228091014231421e-5,0.021563363637187492,52.07884407659488,6,Porphyromonas_pasteri,2.629713167690963e-4,health_enriched
STR_Porphyromonas_sp_oral_taxon_278,0.05587295619304487,0.11569589738514015,0.6291458296791199,0.04206305867709325,64.26616923325393,5,Porphyromonas_sp_oral_taxon_278,0.7664311990927195,disease_enriched
STR_Prevotella_aurantiaca,-0.0970047681111326,0.10279393546954081,0.34533226694510794,5.713542838257983e-4,1.693527363104377,3,Prevotella_aurantiaca,0.5036723893435199,health_enriched
STR_Prevotella_baroniae,0.3361389779703336,0.07408126102554188,5.694231306687706e-6,0.0080988984111502,29.52689855107764,5,Prevotella_baroniae,5.593744871863806e-5,disease_enriched
STR_Prevotella_buccae,0.283176662118013,0.08253559386700206,6.014401207488734e-4,0.0015791426335224257,7.668553889330175,3,Prevotella_buccae,0.003524228075967083,disease_enriched
STR_Prevotella_conceptionensis,0.2688792114233604,0.15690090291867317,0.08658602215212748,0.12597016139568235,87.53973872852804,6,Prevotella_conceptionensis,0.18420211082044954,disease_enriched
STR_Prevotella_dentalis,0.34133882883834843,0.0623078343942204,4.295165229766324e-8,0,0,5,Prevotella_dentalis,6.237326898878054e-7,disease_enriched
STR_Prevotella_denticola,0.18224878617896403,0.06517140909602853,0.005166691614547107,0,0,6,Prevotella_denticola,0.020065988363473647,disease_enriched
STR_Prevotella_enoeca,0.1540584775132692,0.0991733214020934,0.12032124725752617,0.008119783543678863,27.182483696269177,3,Prevotella_enoeca,0.23902933237630247,disease_enriched
STR_Prevotella_fusca,-0.015908300146625105,0.21169578270632772,0.9400977635811957,0.04775783238551918,53.05884403837341,2,Prevotella_fusca,0.9677960691892297,health_enriched
STR_Prevotella_histicola,-0.03886226557273785,0.08048137263136469,0.6291860574807973,0.004741199212528076,14.411111225135484,5,Prevotella_histicola,0.7664311990927195,health_enriched
STR_Prevotella_intermedia,0.568435051310017,0.08846540217968077,1.314308111161074e-10,0.03352784616135037,76.64567746708937,6,Prevotella_intermedia,3.1355636366271338e-9,disease_enriched
STR_Prevotella_jejuni,-0.0717346104648929,0.10394689182768749,0.49012609817985253,0.016636639112198,38.83004827126093,4,Prevotella_jejuni,0.6470439398896076,health_enriched
STR_Prevotella_koreensis,0.5638150598537417,0.0624926429494053,1.8451266416749234e-19,0,0,4,Prevotella_koreensis,1.0271204971990406e-17,disease_enriched
STR_Prevotella_loescheii,0.04614375601847417,0.0864674172743678,0.5935803567181266,0.017761133621255892,40.226036504473015,6,Prevotella_loescheii,0.7315713621544438,disease_enriched
STR_Prevotella_maculosa,0.21120131249721374,0.1422456207674576,0.13760609874460106,0.08082070098328843,80.20923156718672,5,Prevotella_maculosa,0.2656672657843743,disease_enriched
STR_Prevotella_marshii,0.32751675861943824,0.12410130683965333,0.008312448106365063,0.042399023544498725,69.05674830166026,4,Prevotella_marshii,0.02953571986729714,disease_enriched
STR_Prevotella_melaninogenica,-0.06303201174856017,0.08129788299493351,0.43814959787903374,0.005617714860985125,16.84596065672652,5,Prevotella_melaninogenica,0.5877187377172581,health_enriched
STR_Prevotella_micans,0.4984996939600059,0.10220554667298573,1.0748073067678317e-6,0.014533652370306425,46.31214357850539,3,Prevotella_micans,1.2378815188291579e-5,disease_enriched
STR_Prevotella_multiformis,0.3859740367074085,0.07794562192189874,7.351606491719592e-7,0,0,4,Prevotella_multiformis,8.769416315122657e-6,disease_enriched
STR_Prevotella_nanceiensis,-0.40571625347670914,0.11083989477635056,2.518404194342271e-4,0.04152889314247027,69.43415376296198,5,Prevotella_nanceiensis,0.0016493078449221932,health_enriched
STR_Prevotella_nigrescens,0.1966699962264715,0.0764925848943755,0.010137638940352843,0.010129022041578187,29.01912401716497,6,Prevotella_nigrescens,0.03490692171214278,disease_enriched
STR_Prevotella_oralis,0.14911458710312922,0.08152919400457428,0.06740385054786441,0.0051308502597094225,19.240431257404204,4,Prevotella_oralis,0.15633948668740774,disease_enriched
STR_Prevotella_oris,0.19610691000306602,0.06867818687847492,0.004297632013380374,0.0035570102108340553,12.479450155088783,6,Prevotella_oris,0.017294085451434276,disease_enriched
STR_Prevotella_oulorum,0.08667976398211108,0.10408129843430541,0.40495288128362156,0.039265187853065965,61.20985396060157,6,Prevotella_oulorum,0.554320747330859,disease_enriched
STR_Prevotella_pallens,-0.16596030742740087,0.07297438336645867,0.022952346224572193,0,0,5,Prevotella_pallens,0.0696916694455192,health_enriched
STR_Prevotella_pleuritidis,0.25168917069085833,0.14000877426793895,0.07222977410818443,0.07400125823709966,76.97905946885267,5,Prevotella_pleuritidis,0.16300503075765946,disease_enriched
STR_Prevotella_saccharolytica,0.22734540909748582,0.16379309176233564,0.1651359338789196,0.1145789712114963,86.16221653987917,5,Prevotella_saccharolytica,0.3013956388828368,disease_enriched
STR_Prevotella_salivae,0.002132244334007203,0.07412834922198797,0.9770526353374808,0,0,5,Prevotella_salivae,0.9870478036107846,disease_enriched
STR_Prevotella_scopos,-0.3174982496329215,0.08833704376984683,3.2542877148111164e-4,0,0,3,Prevotella_scopos,0.0020508152768809675,health_enriched
STR_Prevotella_shahii,-0.3927466475132402,0.13069624532882537,0.002655512527859175,0.04855281083139205,73.24293420692986,4,Prevotella_shahii,0.01249212935640795,health_enriched
STR_Prevotella_sp_A2879,-0.1883464989979524,0.07796347441635776,0.015699389988605518,0,0,4,Prevotella_sp_A2879,0.04993901196375469,health_enriched
STR_Prevotella_sp_F0091,0.12837544569237913,0.1320231358551091,0.3308661001188109,0.045941435397961715,66.60688183072779,4,Prevotella_sp_F0091,0.49115234417636816,disease_enriched
STR_Prevotella_sp_HJM029,-0.0919961204314414,0.07995000278525027,0.24986776185632237,0,0,4,Prevotella_sp_HJM029,0.39552527232233015,health_enriched
STR_Prevotella_sp_oral_taxon_473,0.32358068038592164,0.11198570177311556,0.003858769790768688,0.0175621560887908,46.6664271901642,3,Prevotella_sp_oral_taxon_473,0.016314292533123314,disease_enriched
STR_Prevotella_veroralis,0.22386679074059748,0.20500912053732107,0.27483989535751935,0.22819559407931597,93.36151597788884,6,Prevotella_veroralis,0.43096960117094585,disease_enriched
STR_Prevotellaceae_bacterium_Marseille_P2826,-0.4409714605851514,0.1960584615163691,0.024500822527442654,0.0931112059947752,83.91946681089549,3,Prevotellaceae_bacterium_Marseille_P2826,0.0724183603908482,health_enriched
STR_Propionibacterium_acidifaciens,0.008446048184325284,0.09673888489260679,0.9304269448231821,0,0,2,Propionibacterium_acidifaciens,0.9677960691892297,disease_enriched
STR_Pseudoleptotrichia_goodfellowii,-0.13065918064775728,0.15308557217298763,0.3933797528799003,0.029099396361163248,61.7916736264065,2,Pseudoleptotrichia_goodfellowii,0.5451818981821025,health_enriched
STR_Pseudopropionibacterium_massiliense,-0.03482957891210269,0.09704726418949616,0.7196751740299243,0,0,2,Pseudopropionibacterium_massiliense,0.8203805738088558,health_enriched
STR_Pseudopropionibacterium_propionicum,0.08457707163263523,0.14367928285867174,0.5560948629510691,0.08041275756256755,78.71640413328589,5,Pseudopropionibacterium_propionicum,0.6956392667627607,disease_enriched
STR_Pseudoramibacter_alactolyticus,0.0816845701948051,0.09692605451313165,0.3993674819929971,0,0,2,Pseudoramibacter_alactolyticus,0.5489248517928438,disease_enriched
STR_Rothia_aeria,-0.26592886964876894,0.08661071278566611,0.002137777380750784,0.0216006041394581,49.271341705756335,6,Rothia_aeria,0.010348081814069014,health_enriched
STR_Rothia_dentocariosa,-0.11808876287590866,0.06583919711048597,0.07287805805262762,0,0,6,Rothia_dentocariosa,0.1633642375139438,health_enriched
STR_Rothia_mucilaginosa,-0.30425038214603456,0.15901471667015263,0.055703603496529606,0.08223080377439432,81.63077213838889,4,Rothia_mucilaginosa,0.13954378258525085,health_enriched
STR_SR1_bacterium_human_oral_taxon_HOT_345,0.12645274172105964,0.09906401884954352,0.2017876649506549,0.014838286703170571,37.93155205705224,4,SR1_bacterium_human_oral_taxon_HOT_345,0.34890077315173584,disease_enriched
STR_Scardovia_wiggsiae,-0.04011673286891462,0.07404989326876005,0.5879888495574579,0,0,5,Scardovia_wiggsiae,0.7273639842673738,health_enriched
STR_Schaalia_cardiffensis,0.3286591967790525,0.10458998462238646,0.0016759286332165065,0,0,2,Schaalia_cardiffensis,0.008481214598398684,disease_enriched
STR_Schaalia_georgiae,0.134220657629577,0.1937738250496731,0.4885188007635985,0.05806230426858292,77.31673454883551,2,Schaalia_georgiae,0.6470439398896076,disease_enriched
STR_Schaalia_meyeri,-0.04839822907678005,0.12419030373693005,0.6967508474285136,0.023152092988541012,50.25376944111436,3,Schaalia_meyeri,0.805241463810116,health_enriched
STR_Selenomonas_SGB5880,-0.19158006150863313,0.08484844018496375,0.023951329891581708,0.004583510996617374,15.471924901012036,4,Selenomonas_SGB5880,0.07206976742151613,health_enriched
STR_Selenomonas_SGB5891,-0.005963331279481465,0.08359361469983709,0.9431294191238282,0.005443240137012071,19.31046447420627,4,Selenomonas_SGB5891,0.9677960691892297,health_enriched
STR_Selenomonas_SGB5892,0.3728381507170231,0.09969830567929369,1.842664978257978e-4,0,0,2,Selenomonas_SGB5892,0.001256020617832989,disease_enriched
STR_Selenomonas_artemidis,-0.026169909360525868,0.06648754138856036,0.6938717936586112,0,0,6,Selenomonas_artemidis,0.8046985384790839,health_enriched
STR_Selenomonas_flueggei,0.15491523099952148,0.17179647201048695,0.3671966064079467,0.06869277183559329,77.6548794848196,3,Selenomonas_flueggei,0.521887942724486,disease_enriched
STR_Selenomonas_infelix,-0.051937471470990794,0.08567393355415172,0.5443669727810985,0,0,3,Selenomonas_infelix,0.6956392667627607,health_enriched
STR_Selenomonas_massiliensis,0.2256502675910879,0.1209469574314242,0.06208389469981973,0.021325716126277598,48.55257365861711,3,Selenomonas_massiliensis,0.1468373953340609,disease_enriched
STR_Selenomonas_noxia,0.19092161882342415,0.1625155398171152,0.2400787718998158,0.13567660344920587,86.80998879374681,6,Selenomonas_noxia,0.38680436501376186,disease_enriched
STR_Selenomonas_sp_FOBRC6,0.17478295010150977,0.14566754388301373,0.23018760825058626,0.04259158395581209,67.43820166261106,3,Selenomonas_sp_FOBRC6,0.377099861915012,disease_enriched
STR_Selenomonas_sp_oral_taxon_126,0.34865054513283406,0.11627457428066493,0.0027130270603478467,0.03739186409768598,69.51148695826157,4,Selenomonas_sp_oral_taxon_126,0.012549775243576549,disease_enriched
STR_Selenomonas_sp_oral_taxon_892,-0.017462851982279416,0.10649045736720335,0.8697428462810441,0,0,2,Selenomonas_sp_oral_taxon_892,0.9386030405828071,health_enriched
STR_Selenomonas_sp_oral_taxon_920,0.19466623776605707,0.11086439030628485,0.0791063247887866,0,0,2,Selenomonas_sp_oral_taxon_920,0.17497690383744852,disease_enriched
STR_Selenomonas_sputigena,0.32115614590090896,0.13433517159306002,0.01681592898683323,0.08722857347012357,82.99280604007699,6,Selenomonas_sputigena,0.052490843753292514,disease_enriched
STR_Shuttleworthia_satelles,0.0906973742261383,0.08919656305133858,0.30923626556990497,0.007219968189835558,22.476492528776017,4,Shuttleworthia_satelles,0.4706531189018619,disease_enriched
STR_Slackia_exigua,0.014165176998038135,0.08733848862951928,0.8711585107205695,0,0,3,Slackia_exigua,0.9386030405828071,disease_enriched
STR_Solobacterium_SGB6833,-0.11704584247926307,0.07291627079499673,0.10844785263262278,0,0,5,Solobacterium_SGB6833,0.21952474411694553,health_enriched
STR_Stomatobaculum_SGB5266,-0.2552048074635033,0.11660231267206458,0.02862032010964127,0.04455838323479723,66.8716945083859,5,Stomatobaculum_SGB5266,0.08312336449234943,health_enriched
STR_Stomatobaculum_longum,0.11650338401885212,0.07342358697813467,0.11257388323736295,0,0,5,Stomatobaculum_longum,0.2265040783209592,disease_enriched
STR_Streptococcus_anginosus,0.39432665713591136,0.10287725627988084,1.265992922285452e-4,0.044220735717262774,71.61474533392237,6,Streptococcus_anginosus,9.192209479203066e-4,disease_enriched
STR_Streptococcus_constellatus,0.3894084860873569,0.0634589782833438,8.442240264227144e-10,0,0,5,Streptococcus_constellatus,1.8798054988345775e-8,disease_enriched
STR_Streptococcus_cristatus,-0.02881660677394767,0.1501443537831636,0.8478001629926084,0.1085213831370085,82.32288638534723,6,Streptococcus_cristatus,0.9278631257233589,health_enriched
STR_Streptococcus_gordonii,0.07089642130177523,0.08168310672799664,0.385424595127302,0.013354197423924498,33.70343853402129,6,Streptococcus_gordonii,0.5363825615521619,disease_enriched
STR_Streptococcus_infantis,-0.3445940680177618,0.16694847277972744,0.0390106632117932,0.11749677488753801,86.98826543657755,5,Streptococcus_infantis,0.10607241026357984,health_enriched
STR_Streptococcus_intermedius,-0.2236402659943954,0.08183838457011611,0.006281632597872789,0.004322723455530466,16.00599490720989,4,Streptococcus_intermedius,0.024007907451583033,health_enriched
STR_Streptococcus_mitis,-0.3405527269368918,0.0927067302526427,2.3930571859963326e-4,0.020971273648778252,49.34933681798616,5,Streptococcus_mitis,0.0015985622002455502,health_enriched
STR_Streptococcus_mutans,-0.0867102303210512,0.08041758996705245,0.28092240397789964,0.005109514348647263,15.599168331659282,5,Streptococcus_mutans,0.4356494645003458,health_enriched
STR_Streptococcus_oralis,-0.1937827102585622,0.12047420222925605,0.10772579617641982,0.06285457497357864,73.4302270017385,6,Streptococcus_oralis,0.2193927800178306,health_enriched
STR_Streptococcus_parasanguinis,-0.1429671241946206,0.15766185325977194,0.36451473149274516,0.09692368471551957,80.13306463269114,5,Streptococcus_parasanguinis,0.5202902577716961,health_enriched
STR_Streptococcus_rubneri,-0.12624417036493454,0.1247168178940436,0.3114201774769805,0.015391632087977137,32.410292583229456,3,Streptococcus_rubneri,0.4706531189018619,health_enriched
STR_Streptococcus_salivarius,-0.05544176570822,0.15042205764068559,0.7124447516943901,0.08582819162624863,77.54598955376645,5,Streptococcus_salivarius,0.817720093010056,health_enriched
STR_Streptococcus_sanguinis,-0.261249637848442,0.06226256904849903,2.717492353378452e-5,0,0,6,Streptococcus_sanguinis,2.2764975081725715e-4,health_enriched
STR_Streptococcus_sinensis,0.30483390602738986,0.09107647862398617,8.168819456617188e-4,0,0,3,Streptococcus_sinensis,0.004624382539847697,disease_enriched
STR_Streptococcus_sobrinus,0.25498651242152554,0.12439647731906193,0.04038503995747507,0.010370061815730866,32.731176532293716,2,Streptococcus_sobrinus,0.1079088267663734,disease_enriched
STR_Streptococcus_sp_263_SSPC,-0.35740813595465554,0.1998090369460093,0.07365531148159117,0.1798175574737558,92.3182459690292,5,Streptococcus_sp_263_SSPC,0.16400582689900967,health_enriched
STR_Streptococcus_sp_A12,-0.47318948458623195,0.09387072848271773,4.634370913511345e-7,0.02602766197278348,62.13941869456288,5,Streptococcus_sp_A12,5.732888463380701e-6,health_enriched
STR_TM7_phylum_sp_oral_taxon_348,0.06752561931455338,0.1928970814878479,0.726293408737805,0.1983059982728763,90.60968632360725,6,TM7_phylum_sp_oral_taxon_348,0.8251088384980505,disease_enriched
