taxon_id,p_value,U,r,var_r,log2fc,mean_case,mean_ctrl,taxon_name,source_id,n_case,n_ctrl,n_total
STR_Porphyromonas_catoniae,0.3213097242190177,378.5,-0.12988505747126433,0.016664557670953716,-0.9230523141729848,1.8542635152955976e-4,3.524872342383516e-4,Porphyromonas_catoniae,geng2024_PRJNA678453,30,29,59
STR_Actinomyces_gerencseriae,0.09300366284826203,327.5,-0.24712643678160917,0.015199771959281244,-0.7215420644357831,0.0025271376380639823,0.0041677564081093865,Actinomyces_gerencseriae,geng2024_PRJNA678453,30,29,59
STR_Tannerella_sp_oral_taxon_808,0.916762538438068,440.5,0.012643678160919603,0.017235867247606486,-2.1106480094602,6.334724586533462e-5,2.769062567093809e-4,Tannerella_sp_oral_taxon_808,geng2024_PRJNA678453,30,29,59
STR_Prevotella_pleuritidis,0.0967539806671816,535,0.2298850574712643,0.015467216221929347,2.1432921501818196,0.004580043246086262,0.0010359770980182725,Prevotella_pleuritidis,geng2024_PRJNA678453,30,29,59
STR_Candidatus_Saccharibacteria_bacterium_oral_taxon_488,2.4338124371618832e-4,241,-0.44597701149425284,0.011064972901407347,-4.08519606215067,2.0034349196524234e-5,3.5602253748661316e-4,Candidatus_Saccharibacteria_bacterium_oral_taxon_488,geng2024_PRJNA678453,30,29,59
STR_Streptococcus_intermedius,0.46905641938766024,388,-0.10804597701149421,0.016841179558938206,-0.029416474211169077,0.0019109284157902732,0.001950312690380863,Streptococcus_intermedius,geng2024_PRJNA678453,30,29,59
STR_Rothia_aeria,0.030883351600134324,297,-0.3172413793103448,0.01394559733343071,-1.1964895746343538,8.043430262402541e-4,0.001844695926770592,Rothia_aeria,geng2024_PRJNA678453,30,29,59
STR_GGB12790_SGB19845,0.1535458675592971,521,0.19770114942528738,0.015919934594029576,1.1191902558426712,8.745321672812887e-4,4.020531029269543e-4,GGB12790_SGB19845,geng2024_PRJNA678453,30,29,59
STR_Selenomonas_SGB5891,0.08462509564183811,352,-0.19080459770114944,0.01600883856125825,-2.5545283756812642,4.302700407511578e-5,2.576478065170807e-4,Selenomonas_SGB5891,geng2024_PRJNA678453,30,29,59
STR_Selenomonas_sputigena,0.7321657388168306,412,-0.05287356321839076,0.01714511358760467,-0.20753345642653367,0.00162762622572141,0.001879594750284114,Selenomonas_sputigena,geng2024_PRJNA678453,30,29,59
STR_Fusobacterium_pseudoperiodonticum,0.36442090064152866,375,-0.13793103448275867,0.016591586361154122,-0.06315535119462098,0.009052200655606803,0.009457315601575365,Fusobacterium_pseudoperiodonticum,geng2024_PRJNA678453,30,29,59
STR_Campylobacter_concisus,0.374848161501681,376,-0.135632183908046,0.01661286616342467,-0.4529981115534314,0.003939843179698195,0.005393549377306678,Campylobacter_concisus,geng2024_PRJNA678453,30,29,59
STR_Prevotella_oris,0.3550191303332285,496,0.14022988505747125,0.016569962898509608,2.068077082364607,0.006488451144779546,0.0015465857855179264,Prevotella_oris,geng2024_PRJNA678453,30,29,59
STR_Slackia_exigua,0.7105097626919682,410.5,-0.056321839080459735,0.017132168334793176,0.06906072815428711,2.8769128181763544e-4,2.741973947153174e-4,Slackia_exigua,geng2024_PRJNA678453,30,29,59
STR_Veillonella_atypica,0.7498837220673256,456.5,0.0494252873563219,0.01715724568102986,0.14361955854988642,0.028202523464898085,0.025530102724950952,Veillonella_atypica,geng2024_PRJNA678453,30,29,59
STR_Treponema_sp_OMZ_804,0.77415564762413,417,-0.04137931034482756,0.017182386847270234,-0.9711748042963454,4.512644403732598e-4,8.85635649973191e-4,Treponema_sp_OMZ_804,geng2024_PRJNA678453,30,29,59
STR_TM7_phylum_sp_oral_taxon_350,0.576907882720054,409.5,-0.05862068965517242,0.017123086866074642,-3.2112117908955122,3.549432943794404e-5,3.369842476106249e-4,TM7_phylum_sp_oral_taxon_350,geng2024_PRJNA678453,30,29,59
STR_GGB6814_SGB9728,0.01974688362302732,343,-0.21149425287356327,0.015733467563974986,-5.705493780572685,3.206382004139207e-6,2.184994714371248e-4,GGB6814_SGB9728,geng2024_PRJNA678453,30,29,59
STR_Treponema_socranskii,0.9060531051961106,427.5,-0.017241379310344862,0.017231130311129814,-1.69972125628478,2.9519045713243344e-4,9.611397209551726e-4,Treponema_socranskii,geng2024_PRJNA678453,30,29,59
STR_Lautropia_mirabilis,0.0016939264348816779,236.5,-0.45632183908045976,0.010808626436966094,-0.568444308132667,4.970689640019721e-4,7.37598239502932e-4,Lautropia_mirabilis,geng2024_PRJNA678453,30,29,59
STR_Prevotella_denticola,0.1935679004207005,516,0.18620689655172407,0.016066486221712886,3.5360424524947436,0.004361670567141436,3.750950138753431e-4,Prevotella_denticola,geng2024_PRJNA678453,30,29,59
STR_Neisseria_subflava,0.00809060255716086,261,-0.4,0.012165517241379308,-0.7434980000905167,0.03484078810980617,0.058332177665195425,Neisseria_subflava,geng2024_PRJNA678453,30,29,59
STR_Selenomonas_flueggei,0.327191363369908,380,-0.12643678160919536,0.01669453518988293,-1.9235183915493141,3.73741528694687e-5,1.4457122423167595e-4,Selenomonas_flueggei,geng2024_PRJNA678453,30,29,59
STR_Leptotrichia_sp_oral_taxon_215,0.9572521750311093,431,-0.00919540229885063,0.01723846372935766,1.098374325480745,0.002316722948435694,0.0010814750683198538,Leptotrichia_sp_oral_taxon_215,geng2024_PRJNA678453,30,29,59
STR_Corynebacterium_durum,0.01450432889908334,277.5,-0.3620689655172413,0.013017202558959521,-2.6870297333963715,5.870449527690499e-4,0.0037859282413720257,Corynebacterium_durum,geng2024_PRJNA678453,30,29,59
STR_Prevotella_saccharolytica,0.1244560438061459,361,-0.1701149425287356,0.016257918686196915,-1.1047694991012922,1.0912308198164396e-4,2.358356713558546e-4,Prevotella_saccharolytica,geng2024_PRJNA678453,30,29,59
STR_Streptococcus_anginosus,0.007124566128109821,610,0.4022988505747127,0.01211215289984516,2.575954307389606,0.0019515620152506959,3.264653270158834e-4,Streptococcus_anginosus,geng2024_PRJNA678453,30,29,59
STR_Eubacterium_infirmum,0.7511795582085975,418.5,-0.037931034482758585,0.017191802470451555,1.4323610776932154,3.1464305702239817e-4,1.159533299862906e-4,Eubacterium_infirmum,geng2024_PRJNA678453,30,29,59
STR_Veillonella_dispar,0.06933382050930398,555,0.27586206896551735,0.014717093615769648,0.7932210258480434,0.04757508187752634,0.027452982400062383,Veillonella_dispar,geng2024_PRJNA678453,30,29,59
STR_GGB12796_SGB19893,0.16987198179583285,351.5,-0.19195402298850572,0.015994223437930822,0.6435921000207682,5.586384177704328e-4,3.572341572331882e-4,GGB12796_SGB19893,geng2024_PRJNA678453,30,29,59
STR_GGB1201_SGB1566,0.6975483657859942,411,-0.05517241379310345,0.017136573714129813,-1.4266455928662323,3.5341711041048535e-4,9.51747454354783e-4,GGB1201_SGB1566,geng2024_PRJNA678453,30,29,59
STR_GGB10852_SGB17523,6.22291303128942e-5,673,0.5471264367816091,0.008464037120904103,5.146782294875388,0.0021356883996738255,5.9312223582484684e-5,GGB10852_SGB17523,geng2024_PRJNA678453,30,29,59
STR_Mogibacterium_timidum,2.5153860476623925e-5,694.5,0.596551724137931,0.007153419930302296,3.237874506914945,0.0013770231244395958,1.4506937018489346e-4,Mogibacterium_timidum,geng2024_PRJNA678453,30,29,59
STR_GGB12788_SGB19831,0.017719397800480586,307,-0.2942528735632184,0.014384955385441149,-3.2130261871248997,9.946052997770614e-5,9.305640581478364e-4,GGB12788_SGB19831,geng2024_PRJNA678453,30,29,59
STR_Gemella_sanguinis,0.4205148836720373,488.5,0.1229885057471265,0.016723732000070116,0.454367282906234,0.015264692819690848,0.011140363349050043,Gemella_sanguinis,geng2024_PRJNA678453,30,29,59
STR_GGB4400_SGB6074,0.03747817735441772,338,-0.22298850574712648,0.01556939165904478,-6.773262966546312,7.39764286434963e-6,9.175709833949806e-4,GGB4400_SGB6074,geng2024_PRJNA678453,30,29,59
STR_Streptococcus_constellatus,7.463709486386287e-4,635.5,0.4609195402298851,0.01069379322908305,2.987787880352263,0.0017292854394892416,2.1712426480486333e-4,Streptococcus_constellatus,geng2024_PRJNA678453,30,29,59
STR_Prevotella_baroniae,0.09639996321017172,510,0.17241379310344818,0.016231562649171923,3.356088245413025,2.533014023460413e-4,2.3835077817348985e-5,Prevotella_baroniae,geng2024_PRJNA678453,30,29,59
STR_Lachnoanaerobaculum_orale,0.47033398749039323,387,-0.1103448275862069,0.016824074009700773,-0.6647688754607646,0.002422327862183932,0.0038407362656735456,Lachnoanaerobaculum_orale,geng2024_PRJNA678453,30,29,59
STR_GGB1832_SGB2476,0.7054691257315926,420.5,-0.033333333333333326,0.01720308641975309,0.5423349067447473,5.80562573909994e-5,3.955149277880638e-5,GGB1832_SGB2476,geng2024_PRJNA678453,30,29,59
STR_Dialister_pneumosintes,0.03237765254428618,558,0.28275862068965507,0.014594612364231766,2.7410788714804646,6.077168304951724e-4,9.004756784903482e-5,Dialister_pneumosintes,geng2024_PRJNA678453,30,29,59
STR_Actinomyces_sp_ICM47,0.057354589607231235,312,-0.2827586206896552,0.014594612364231766,-1.0343582006340324,0.017651605831778324,0.03615510746296235,Actinomyces_sp_ICM47,geng2024_PRJNA678453,30,29,59
STR_Prevotella_buccae,0.13432669292781513,516,0.18620689655172407,0.016066486221712886,3.1794031851122284,9.913639371336692e-4,1.0854063304826427e-4,Prevotella_buccae,geng2024_PRJNA678453,30,29,59
STR_Tannerella_forsythia,3.698483494591133e-4,665,0.5287356321839081,0.008948824507076916,4.537888752747963,0.005915025973172551,2.536768329050285e-4,Tannerella_forsythia,geng2024_PRJNA678453,30,29,59
STR_Stomatobaculum_longum,0.09328035338744188,546,0.2551724137931035,0.015069203036845962,0.7000299309897706,0.004299993860885418,0.0026465173543264624,Stomatobaculum_longum,geng2024_PRJNA678453,30,29,59
STR_Arachnia_SGB15899,0.01255687037816374,331.5,-0.23793103448275865,0.01534452536276734,-3.244443525866086,1.953727204737809e-5,1.936334928906957e-4,Arachnia_SGB15899,geng2024_PRJNA678453,30,29,59
STR_Streptococcus_salivarius,0.09985567822222051,544,0.25057471264367814,0.015144257247546955,1.2983737136659128,0.05745794544869437,0.023360903069363444,Streptococcus_salivarius,geng2024_PRJNA678453,30,29,59
STR_Prevotella_maculosa,0.38380259889834306,384,-0.11724137931034484,0.016770652721600336,-1.1616896037669264,1.9721332228375517e-4,4.4244142097397764e-4,Prevotella_maculosa,geng2024_PRJNA678453,30,29,59
STR_Selenomonas_SGB5880,0.21042420009201834,352,-0.19080459770114944,0.01600883856125825,-0.9041822103500013,0.001887964875535508,0.0035341663065855057,Selenomonas_SGB5880,geng2024_PRJNA678453,30,29,59
STR_GGB10022_SGB15896,0.7943414306548195,420,-0.03448275862068961,0.01720040159622457,-4.084618413256278,1.288364991600572e-4,0.0022018730009958575,GGB10022_SGB15896,geng2024_PRJNA678453,30,29,59
STR_Shuttleworthia_satelles,0.41048306536815593,392,-0.09885057471264369,0.01690607946072116,4.001598274929379,0.0011572317646805926,7.130933374817881e-5,Shuttleworthia_satelles,geng2024_PRJNA678453,30,29,59
STR_Gemella_haemolysans,0.412588723529371,381,-0.12413793103448278,0.0167140866072398,0.4777828707383645,7.857601158251647e-4,5.63956955804507e-4,Gemella_haemolysans,geng2024_PRJNA678453,30,29,59
STR_Streptococcus_sp_A12,0.004432108276077522,250.5,-0.4241379310344827,0.011596129600053125,-1.813348532472316,0.005051263978832965,0.01775553963344668,Streptococcus_sp_A12,geng2024_PRJNA678453,30,29,59
STR_Abiotrophia_sp_HMSC24B09,0.10096285151626352,348,-0.19999999999999996,0.015889655172413794,-1.505645514061485,6.131655936278148e-5,1.759489253935923e-4,Abiotrophia_sp_HMSC24B09,geng2024_PRJNA678453,30,29,59
STR_Lautropia_dentalis,0.0075920324067574076,286,-0.3425287356321839,0.013432991474027428,-4.316059548785155,1.7563558563452012e-4,0.003517370655254148,Lautropia_dentalis,geng2024_PRJNA678453,30,29,59
STR_Prevotella_histicola,0.27011715533851943,508,0.16781609195402303,0.016283941902842363,0.7836727426783539,0.01700015298942429,0.009874733757606429,Prevotella_histicola,geng2024_PRJNA678453,30,29,59
STR_Leptotrichia_trevisanii,0.5108128091969351,466,0.07126436781609202,0.017066699517936185,2.056410251650124,1.9325232047005624e-4,4.57008780750811e-5,Leptotrichia_trevisanii,geng2024_PRJNA678453,30,29,59
STR_Solobacterium_SGB6833,0.5899479551148775,399,-0.08275862068965523,0.01700601603547417,0.0027953496775178868,0.003675749161795413,0.003668632031254234,Solobacterium_SGB6833,geng2024_PRJNA678453,30,29,59
STR_Granulicatella_elegans,0.21509154277610026,377,-0.1333333333333333,0.01663380161770966,0.40116806372236274,1.0953600353940206e-4,8.270282927349689e-5,Granulicatella_elegans,geng2024_PRJNA678453,30,29,59
STR_Prevotella_oulorum,0.8274423077795909,449.5,0.03333333333333344,0.01720308641975309,-1.0253848573237716,5.602724106851745e-4,0.0011414712873764952,Prevotella_oulorum,geng2024_PRJNA678453,30,29,59
STR_Stomatobaculum_SGB5266,0.038065367401857564,303,-0.303448275862069,0.014212365031330033,-0.07084454105959793,0.0020164703269257853,0.0021180123491816695,Stomatobaculum_SGB5266,geng2024_PRJNA678453,30,29,59
STR_Prevotella_oralis,0.9913990678746143,436,0.0022988505747125743,0.01724119707931032,1.3322920115288515,3.0561523612541796e-4,1.2076819635989397e-4,Prevotella_oralis,geng2024_PRJNA678453,30,29,59
STR_Rothia_mucilaginosa,0.35070406586445746,497,0.14252873563218382,0.016547996474659217,0.577778620509127,0.0665949695145464,0.04461794015896386,Rothia_mucilaginosa,geng2024_PRJNA678453,30,29,59
STR_Catonella_morbi,0.7044318731571854,458,0.05287356321839076,0.01714511358760467,2.604816594380469,5.245246886223306e-4,8.539034243123058e-5,Catonella_morbi,geng2024_PRJNA678453,30,29,59
STR_Selenomonas_sp_FOBRC6,0.4076736436162291,402,-0.07586206896551728,0.01704350023492102,1.3549740305076785,4.1156510511102695e-5,1.5480744576376863e-5,Selenomonas_sp_FOBRC6,geng2024_PRJNA678453,30,29,59
STR_Leptotrichia_hongkongensis,0.4561685498072415,387.5,-0.10919540229885061,0.01683267071252172,-0.44697540888909515,3.6080322577292117e-4,4.922026938574695e-4,Leptotrichia_hongkongensis,geng2024_PRJNA678453,30,29,59
STR_Prevotella_melaninogenica,0.8615404852064922,423,-0.02758620689655178,0.0172151479568502,-0.2804160206933356,0.019442493719448412,0.023613999332708597,Prevotella_melaninogenica,geng2024_PRJNA678453,30,29,59
STR_Haemophilus_haemolyticus,0.014294917052766571,308,-0.2919540229885057,0.01442743222283045,-0.7636282121280248,1.7568878835677877e-4,2.9897425952312887e-4,Haemophilus_haemolyticus,geng2024_PRJNA678453,30,29,59
STR_Megasphaera_micronuciformis,0.5331895481069007,476.5,0.09540229885057472,0.01692895934216551,0.3028775503891312,0.0071162374630670084,0.005768474104313356,Megasphaera_micronuciformis,geng2024_PRJNA678453,30,29,59
STR_Streptococcus_infantis,0.9878521022366713,433.5,-0.0034482758620689724,0.01724096929187146,0.08472863603888801,0.01460794426908323,0.013774677637660087,Streptococcus_infantis,geng2024_PRJNA678453,30,29,59
STR_Isoptericola_variabilis,0.07215097720960949,554,0.27356321839080455,0.01475736004963405,2.1077405303689263,0.014172428946318774,0.003287378561304102,Isoptericola_variabilis,geng2024_PRJNA678453,30,29,59
STR_Streptococcus_sp_263_SSPC,0.19772697084426094,520,0.1954022988505748,0.015949892289503168,0.6746871166503221,0.018612660149819483,0.0116598637375763,Streptococcus_sp_263_SSPC,geng2024_PRJNA678453,30,29,59
STR_Oribacterium_sp_oral_taxon_078,0.929690243882074,441,0.01379310344827589,0.017234819599818617,0.8525387492625347,9.143414167845686e-4,5.059246120771166e-4,Oribacterium_sp_oral_taxon_078,geng2024_PRJNA678453,30,29,59
STR_Prevotella_sp_A2879,0.17017352562223398,349,-0.19770114942528738,0.015919934594029576,-0.7974599720541371,0.002289803976753667,0.003980505319393605,Prevotella_sp_A2879,geng2024_PRJNA678453,30,29,59
STR_Lachnospiraceae_bacterium_oral_taxon_096,0.011587916584162725,273,-0.37241379310344824,0.012790541612271455,-1.3456046879999415,0.00144463103184412,0.003672878889758982,Lachnospiraceae_bacterium_oral_taxon_096,geng2024_PRJNA678453,30,29,59
STR_Capnocytophaga_sp_oral_taxon_338,0.9913990678746143,436,0.0022988505747125743,0.01724119707931032,-0.4115100797809068,1.2411330247558432e-4,1.6541036200762508e-4,Capnocytophaga_sp_oral_taxon_338,geng2024_PRJNA678453,30,29,59
STR_Peptostreptococcus_stomatis,0.004999540592476725,594,0.3655172413793104,0.01294213819030811,1.3386963758506525,7.495082793331123e-4,2.9573428178616577e-4,Peptostreptococcus_stomatis,geng2024_PRJNA678453,30,29,59
STR_GGB4308_SGB5895,0.013172693694497433,281,-0.3540229885057471,0.013190407357313003,-3.5698571241682213,7.19367599196692e-5,8.651249340816174e-4,GGB4308_SGB5895,geng2024_PRJNA678453,30,29,59
STR_Veillonella_sp_3627,0.7435482493671206,421,-0.03218390804597704,0.01720568043130297,1.6223702952552532,1.6042236274271585e-4,5.143020754250931e-5,Veillonella_sp_3627,geng2024_PRJNA678453,30,29,59
STR_Prevotella_conceptionensis,0.7464327640114887,456,0.048275862068965614,0.017161108858406715,-0.1966001480240518,0.0013167425837318934,0.0015091257825503256,Prevotella_conceptionensis,geng2024_PRJNA678453,30,29,59
STR_Pseudoleptotrichia_goodfellowii,0.01601005028965131,316,-0.27356321839080455,0.01475736004963405,0.2279610700131974,1.0971784620307051e-4,9.353540931640283e-5,Pseudoleptotrichia_goodfellowii,geng2024_PRJNA678453,30,29,59
STR_Prevotella_jejuni,0.5866626963431327,471,0.08275862068965512,0.01700601603547417,-0.058599987363117736,0.01100826601690694,0.011464651036645323,Prevotella_jejuni,geng2024_PRJNA678453,30,29,59
STR_Prevotella_salivae,0.6704269477713836,463.5,0.06551724137931036,0.017093679444774156,0.03876103617302892,0.004278927136784817,0.004165468866170294,Prevotella_salivae,geng2024_PRJNA678453,30,29,59
STR_Actinomyces_bouchesdurhonensis,0.14879256905969354,348,-0.19999999999999996,0.015889655172413794,-3.4748602987876955,7.69265522453539e-4,0.008563019346064283,Actinomyces_bouchesdurhonensis,geng2024_PRJNA678453,30,29,59
STR_Streptococcus_mutans,0.2319163053485285,367,-0.15632183908045982,0.01640903635576467,-0.42043434264898016,0.0028665010113859226,0.003836663822657901,Streptococcus_mutans,geng2024_PRJNA678453,30,29,59
STR_Alloprevotella_rava,0.30898276285096676,370,-0.14942528735632188,0.016480046600901035,-0.9650900036903124,1.4125522546940287e-4,2.7670856092053286e-4,Alloprevotella_rava,geng2024_PRJNA678453,30,29,59
STR_Actinomyces_graevenitzii,0.9449441289814344,430,-0.011494252873563204,0.01723682382339454,0.14405441806638025,0.014004178046156559,0.012673298565470257,Actinomyces_graevenitzii,geng2024_PRJNA678453,30,29,59
STR_Selenomonas_infelix,0.09418543721644745,359.5,-0.17356321839080457,0.016218260091615373,-0.3918969469125018,1.8747814546552521e-4,2.463054778265802e-4,Selenomonas_infelix,geng2024_PRJNA678453,30,29,59
STR_Treponema_SGB69443,4.089386308289821e-4,618,0.42068965517241375,0.011678659874198175,5.769997388838419,5.575935468311068e-4,9.236550310733644e-6,Treponema_SGB69443,geng2024_PRJNA678453,30,29,59
STR_GGB6675_SGB9425,0.08546795991547047,375,-0.13793103448275867,0.016591586361154122,-3.8870407707345476,1.895082658515337e-5,2.941730888898517e-4,GGB6675_SGB9425,geng2024_PRJNA678453,30,29,59
STR_Candidatus_Saccharibacteria_unclassified_SGB19850,0.012213566799343361,272,-0.37471264367816093,0.012739581299521484,-1.7909721445532802,0.0046442366861772,0.016073748401630762,Candidatus_Saccharibacteria_unclassified_SGB19850,geng2024_PRJNA678453,30,29,59
STR_Lancefieldella_parvula,0.35070406586445746,497,0.14252873563218382,0.016547996474659217,0.6410114772632735,0.00994434725656672,0.0063765852052123945,Lancefieldella_parvula,geng2024_PRJNA678453,30,29,59
STR_Prevotella_pallens,0.17957801964467393,348,-0.19999999999999996,0.015889655172413794,-1.2048695866261177,0.004236385333906823,0.00976686942810329,Prevotella_pallens,geng2024_PRJNA678453,30,29,59
STR_Bacteroidaceae_unclassified_SGB1468,0.427089684764788,383,-0.11954022988505753,0.016752145985592853,-0.7147426113606612,0.001987107369204736,0.0032618627079533786,Bacteroidaceae_unclassified_SGB1468,geng2024_PRJNA678453,30,29,59
STR_GGB12785_SGB19823,0.8909937792979169,427,-0.01839080459770115,0.017229718465627798,-0.5668322633853309,5.182508139103541e-4,7.681493896352491e-4,GGB12785_SGB19823,geng2024_PRJNA678453,30,29,59
STR_Mogibacterium_diversum,0.5274735330525462,393,-0.096551724137931,0.016921421262163325,-0.3400677237177164,0.0019399529605021054,0.0024558893381722846,Mogibacterium_diversum,geng2024_PRJNA678453,30,29,59
STR_GGB4538_SGB6256,0.015956295927111806,282.5,-0.3505747126436781,0.013263789620007018,-1.4796877306207155,5.207510724803739e-4,0.0014541030183496792,GGB4538_SGB6256,geng2024_PRJNA678453,30,29,59
STR_Eubacterium_sulci,0.037957877669815177,306,-0.29655172413793107,0.014342208756808309,-1.0677225012354197,0.0012348261366224521,0.002589442017635223,Eubacterium_sulci,geng2024_PRJNA678453,30,29,59
STR_Trueperella_pyogenes,0.13739972283552937,532.5,0.22413793103448265,0.015552555405355401,1.1106445006246612,0.00752990289984921,0.003486464045044311,Trueperella_pyogenes,geng2024_PRJNA678453,30,29,59
STR_Actinomyces_sp_ICM58,0.012526900872484344,288,-0.33793103448275863,0.013528384041284085,-1.9389769704084434,0.0040936977011331145,0.015699449041776004,Actinomyces_sp_ICM58,geng2024_PRJNA678453,30,29,59
STR_Actinomyces_sp_S6_Spd3,0.6140923945887526,402,-0.07586206896551728,0.01704350023492102,-0.20243694775747198,0.0010692385593810366,0.0012304596534167113,Actinomyces_sp_S6_Spd3,geng2024_PRJNA678453,30,29,59
STR_Oribacterium_sinus,0.8064268385874518,451.5,0.037931034482758585,0.017191802470451555,0.3308534023586395,0.0034503927904626897,0.002743085186246671,Oribacterium_sinus,geng2024_PRJNA678453,30,29,59
STR_Candidatus_Saccharibacteria_unclassified_SGB19782,0.11223610108776391,335.5,-0.22873563218390802,0.015484437972980535,-0.8329101156620315,4.8439716145021026e-4,8.636257408357842e-4,Candidatus_Saccharibacteria_unclassified_SGB19782,geng2024_PRJNA678453,30,29,59
STR_GGB4964_SGB6927,0.1875533951922738,365,-0.16091954022988508,0.016360006194258453,-0.4454990782448565,6.708287192511352e-4,9.138863555671472e-4,GGB4964_SGB6927,geng2024_PRJNA678453,30,29,59
STR_Actinomyces_SGB17154,0.01525388562956431,572.5,0.3160919540229885,0.013968182504452809,1.5800121521279937,0.009634752164160959,0.003221957435108086,Actinomyces_SGB17154,geng2024_PRJNA678453,30,29,59
STR_Alloscardovia_omnicolens,0.06100454045028191,553,0.271264367816092,0.014797343847208218,1.9915576916566209,8.225416124454235e-4,2.0609372750153852e-4,Alloscardovia_omnicolens,geng2024_PRJNA678453,30,29,59
STR_GGB1202_SGB1567,0.7331969738557551,413,-0.05057471264367819,0.017153292055704032,-0.16049207951747288,4.486459844833406e-4,5.015550591729382e-4,GGB1202_SGB1567,geng2024_PRJNA678453,30,29,59
STR_GGB3887_SGB5270,0.4501556187084963,484,0.11264367816091947,0.016806617311479158,0.6340960258593318,7.089930276011385e-4,4.564800499867275e-4,GGB3887_SGB5270,geng2024_PRJNA678453,30,29,59
STR_GGB3394_SGB4498,0.15264192311788158,343,-0.21149425287356327,0.015733467563974986,-0.8682763495669558,5.519958470813064e-4,0.0010084831996286594,GGB3394_SGB4498,geng2024_PRJNA678453,30,29,59
STR_GGB3886_SGB5269,0.3251237551790918,375,-0.13793103448275867,0.016591586361154122,-0.30613299512549685,1.506930683131822e-4,1.865516762999759e-4,GGB3886_SGB5269,geng2024_PRJNA678453,30,29,59
STR_Prevotella_veroralis,0.222922700813405,373,-0.14252873563218393,0.016547996474659214,-0.7735186425002272,4.910906670594744e-4,8.401964707415317e-4,Prevotella_veroralis,geng2024_PRJNA678453,30,29,59
STR_Haemophilus_parahaemolyticus,0.665784496969728,418.5,-0.037931034482758585,0.017191802470451555,-0.9346435597197136,5.963600746428953e-5,1.1490077619651861e-4,Haemophilus_parahaemolyticus,geng2024_PRJNA678453,30,29,59
STR_TM7_phylum_sp_oral_taxon_351,0.009930434002101666,285,-0.3448275862068966,0.013384940063572253,-2.975753466926534,1.980451237176845e-5,1.6266227892764804e-4,TM7_phylum_sp_oral_taxon_351,geng2024_PRJNA678453,30,29,59
STR_Peptostreptococcus_SGB749,0.0478827314822921,312,-0.2827586206896552,0.014594612364231766,-1.2659101016932137,5.900586977622162e-4,0.0014203712443839529,Peptostreptococcus_SGB749,geng2024_PRJNA678453,30,29,59
STR_Cryptobacterium_curtum,0.5165398497904989,399,-0.08275862068965523,0.01700601603547417,0.918920481251525,1.6795206766174922e-4,8.835953138772808e-5,Cryptobacterium_curtum,geng2024_PRJNA678453,30,29,59
STR_Bifidobacterium_dentium,0.8085171923505443,445.5,0.024137931034482696,0.017221294138617,3.3112866556197953,0.0014168321763007986,1.418328889727169e-4,Bifidobacterium_dentium,geng2024_PRJNA678453,30,29,59
STR_Prevotella_nanceiensis,0.29858164130528386,368,-0.15402298850574714,0.01643304521715675,-0.4244057352885481,0.0014499060374095333,0.0019461443308470064,Prevotella_nanceiensis,geng2024_PRJNA678453,30,29,59
STR_Oribacterium_asaccharolyticum,0.5198043268048522,393.5,-0.09540229885057472,0.01692895934216551,-0.4493379327821968,2.570633595432806e-4,3.513631978161175e-4,Oribacterium_asaccharolyticum,geng2024_PRJNA678453,30,29,59
STR_GGB1026_SGB1321,0.22493969731563584,367,-0.15632183908045982,0.01640903635576467,-1.9600409506974623,4.987106443172422e-5,1.969255880090519e-4,GGB1026_SGB1321,geng2024_PRJNA678453,30,29,59
STR_Oribacterium_parvum,0.6477984403824301,409.5,-0.05862068965517242,0.017123086866074642,-2.282598405596988,9.494755558853123e-5,4.658361760764966e-4,Oribacterium_parvum,geng2024_PRJNA678453,30,29,59
STR_GGB4395_SGB6050,0.07543730476430693,323,-0.2574712643678161,0.01503123539059744,-0.8872409401474793,0.0014516117372262332,0.002685802138794489,GGB4395_SGB6050,geng2024_PRJNA678453,30,29,59
STR_Alloprevotella_SGB1466,0.9654174173258222,437,0.0045977011494253706,0.01724065039198504,2.742298395877671,9.972120975807268e-5,1.4052438421125554e-5,Alloprevotella_SGB1466,geng2024_PRJNA678453,30,29,59
STR_Streptococcus_thermophilus,0.1378002580740289,502,0.15402298850574714,0.01643304521715675,-1.783695057045461,8.732064354020672e-5,3.030940622163828e-4,Streptococcus_thermophilus,geng2024_PRJNA678453,30,29,59
STR_GGB12785_SGB19825,0.270181691741568,481,0.10574712643678152,0.016857933410257833,3.3266820980905956,1.2435335103166782e-4,1.1494096349909978e-5,GGB12785_SGB19825,geng2024_PRJNA678453,30,29,59
STR_Bacteroidetes_oral_taxon_274,0.2524388826377748,509.5,0.1712643678160919,0.016244782216692778,2.7050833208231846,0.005089918329251882,7.797013127147214e-4,Bacteroidetes_oral_taxon_274,geng2024_PRJNA678453,30,29,59
STR_Lachnoanaerobaculum_sp_ICM7,0.1262166100037889,340.5,-0.21724137931034482,0.015652407285910705,0.44398537229880636,0.0013928812601384437,0.0010236436775058807,Lachnoanaerobaculum_sp_ICM7,geng2024_PRJNA678453,30,29,59
STR_GGB1472_SGB2037,0.009683441303666544,345,-0.2068965517241379,0.015796896604865968,-7.382464047633558,0,1.658564964320493e-4,GGB1472_SGB2037,geng2024_PRJNA678453,30,29,59
