taxon_id,effect_size,p_value,q_value,direction,taxon_name
STR_Corynebacterium_matruchotii,-1.3333785559251594,0.3733446277629543,0.6769982583434904,health_enriched,Corynebacterium_matruchotii
STR_Capnocytophaga_gingivalis,-3.332563342361102,0.00905559003452089,0.08796858890677435,health_enriched,Capnocytophaga_gingivalis
STR_Capnocytophaga_sputigena,-2.0163841499428967,0.14528721929331204,0.4116471213310508,health_enriched,Capnocytophaga_sputigena
STR_Capnocytophaga_granulosa,-1.3972329993617252,0.2796238595837518,0.58505915235985,health_enriched,Capnocytophaga_granulosa
STR_Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1,1.9682734613135255,0.1769009523391345,0.46152528713574487,disease_enriched,Candidatus_Nanosynsacchari_sp_TM7_ANC_38_39_G1_1
STR_Fusobacterium_nucleatum,1.450541045511811,0.1182259227499707,0.36542557940900033,disease_enriched,Fusobacterium_nucleatum
STR_Lautropia_mirabilis,-3.968133185813631,0.003974175179550738,0.04504065203490837,health_enriched,Lautropia_mirabilis
STR_Aggregatibacter_sp_oral_taxon_458,-0.15547669422203242,0.8827368868189274,0.9655922168038729,health_enriched,Aggregatibacter_sp_oral_taxon_458
STR_Tannerella_sp_oral_taxon_HOT_286,-0.19231490301014553,0.8782352503729761,0.9655922168038729,health_enriched,Tannerella_sp_oral_taxon_HOT_286
STR_Cardiobacterium_hominis,-0.8410105218440972,0.5473363992409779,0.8302012129533334,health_enriched,Cardiobacterium_hominis
STR_Pseudopropionibacterium_propionicum,-1.108156385729672,0.4488851148343327,0.7182161837349323,health_enriched,Pseudopropionibacterium_propionicum
STR_Campylobacter_gracilis,-0.5904866199403335,0.6207804371805867,0.8386997743024615,health_enriched,Campylobacter_gracilis
STR_Prevotella_conceptionensis,-0.7044668139111987,0.5706332221876117,0.8302012129533334,health_enriched,Prevotella_conceptionensis
STR_Capnocytophaga_leadbetteri,-0.002657564116731237,0.9984708805484985,0.9984708805484985,health_enriched,Capnocytophaga_leadbetteri
STR_Actinomyces_naeslundii,-4.00248471230953,6.085050859609653e-4,0.019086306866706378,health_enriched,Actinomyces_naeslundii
STR_Ottowia_sp_Marseille_P4747,-1.1321160059962567,0.33929956793096716,0.6687643657769787,health_enriched,Ottowia_sp_Marseille_P4747
STR_Selenomonas_noxia,-0.4813725978263832,0.7145311821736322,0.8915251447304036,health_enriched,Selenomonas_noxia
STR_Selenomonas_artemidis,-0.4949668869261987,0.667479083085633,0.8590128644445024,health_enriched,Selenomonas_artemidis
STR_Neisseria_sp_oral_taxon_014,0.7733026425856955,0.5266675862197407,0.813940815066872,disease_enriched,Neisseria_sp_oral_taxon_014
STR_Actinomyces_massiliensis,-2.6414241884117495,0.07515474246007799,0.2879128927656034,health_enriched,Actinomyces_massiliensis
STR_Treponema_sp_OMZ_804,2.229061497447818,0.07109920740714482,0.2879128927656034,disease_enriched,Treponema_sp_OMZ_804
STR_Porphyromonas_catoniae,-1.1889344178495023,0.34986455229468366,0.6738719646599957,health_enriched,Porphyromonas_catoniae
STR_Actinomyces_dentalis,1.4628229061856124,0.2679808272188152,0.5784982936787122,disease_enriched,Actinomyces_dentalis
STR_Neisseria_subflava,-1.0553057804226076,0.424409216157569,0.6969899216842257,health_enriched,Neisseria_subflava
STR_Actinobaculum_sp_oral_taxon_183,-3.3478730028574586,0.022190821806571143,0.14371198884255598,health_enriched,Actinobaculum_sp_oral_taxon_183
STR_GGB1022_SGB1315,0.483873893941813,0.6942459095767459,0.8824060159106303,disease_enriched,GGB1022_SGB1315
STR_Leptotrichia_hongkongensis,-0.5801829785835915,0.5988159522839894,0.8386997743024615,health_enriched,Leptotrichia_hongkongensis
STR_Porphyromonas_pasteri,0.15830078363755307,0.9016927318683223,0.9655922168038729,disease_enriched,Porphyromonas_pasteri
STR_Prevotella_loescheii,-0.7225250775885865,0.5674012377867259,0.8302012129533334,health_enriched,Prevotella_loescheii
